collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2021-06-03,2021-06-04,Parkdale Early Learning Centre - CDI,Toronto,2,0,0,2
2021-06-03,2021-06-04,Pathways Academy & Early Learning Centre,Niagara Falls,2,0,0,2
2021-06-03,2021-06-04,Pinecrest Queensway Headstart Childcare Centre,Ottawa,1,0,0,1
2021-06-03,2021-06-04,PLASP - Bishop Scalabrini C.S.,Mississauga,0,1,0,1
2021-06-03,2021-06-04,PLASP - St. Daniel Comboni,Brampton,1,0,0,1
2021-06-03,2021-06-04,Precious Ones Bilingual Preschool Corp.,Toronto,0,1,0,1
2021-06-03,2021-06-04,Prince Edward Montessori School,Mississauga,2,0,0,2
2021-06-03,2021-06-04,P.R.Y.D.E. at Maple Ridge,Pickering,0,1,0,1
2021-06-03,2021-06-04,Quality Foundations Childcare,Hamilton,7,4,0,11
2021-06-03,2021-06-04,Queen Elizabeth School Age and Full Day Program,Oshawa,1,0,0,1
2021-06-03,2021-06-04,Queen Victoria Childcare Centre (formerly Parkdale Beach Childcare Centre),Toronto,1,0,0,1
2021-06-03,2021-06-04,Rainbow Village Day Care Centre I,Mississauga,3,0,0,3
2021-06-03,2021-06-04,ROCKET ACADEMY & EARLY LEARNING CENTRE,Brampton,0,1,0,1
2021-06-03,2021-06-04,Royal Day Care Weston Inc.,Toronto,1,1,0,2
2021-06-03,2021-06-04,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,4,4,0,8
2021-06-03,2021-06-04,SIMPLY KIDS INC.,London,11,3,0,14
2021-06-03,2021-06-04,Sir Samuel B Steele YMCA Child Care (YMCA),Toronto,1,0,0,1
2021-06-03,2021-06-04,SMART LITTLE CHILDREN DAYCARE CENTRE,Oakville,1,0,0,1
2021-06-03,2021-06-04,St. Jude Child Care Centre,Brampton,3,0,0,3
2021-06-03,2021-06-04,St. Martin's Manor Early Learning Centre,Hamilton,2,1,0,3
2021-06-03,2021-06-04,St. Maurice Child Care Centre,Toronto,1,0,0,1
2021-06-03,2021-06-04,Sunshine & Rainbows Christian Daycare Centre,Hamilton,2,1,0,3
2021-06-03,2021-06-04,Super Kids Day Care Centres Inc.,Toronto,2,0,0,2
2021-06-03,2021-06-04,Teddy Bear Academy  (op:  MVG Ventures Ltd.),Toronto,0,1,0,1
2021-06-03,2021-06-04,Tender Treasures Montessori School of Woodbridge Inc.,Vaughan,1,0,0,1
2021-06-03,2021-06-04,The Early Childhood Academy Corp.,Caledon,3,0,0,3
2021-06-03,2021-06-04,Tillsonburg Little School,Tillsonburg,5,3,0,8
2021-06-03,2021-06-04,Tiny Hoppers Early Learning Centres Stoney Creek Paramount,Hamilton,10,2,0,12
2021-06-03,2021-06-04,TINY HOPPERS EARLY LEARNING CENTRE STONEY CREEK RYMAL,Hamilton,11,5,0,16
2021-06-03,2021-06-04,Today's Family Child Development Centre - Burlington,Burlington,0,1,0,1
2021-06-03,2021-06-04,Today's Family Children's Centre - Hamilton,Hamilton,1,0,0,1
2021-06-03,2021-06-04,Today's Family- Franklin Road,Hamilton,2,1,0,3
2021-06-03,2021-06-04,Toronto Home Child Care Agency (#0000415) (City of Toronto) (two locations),Toronto,2,1,0,3
2021-06-03,2021-06-04,TOT TOWN CHILDCARE,Toronto,2,0,0,2
2021-06-03,2021-06-04,Tumpane Child Care Centre - (Ideal Child Services Group),Toronto,0,1,0,1
2021-06-03,2021-06-04,Twinkle Stars Private Home Day Care,Toronto,3,0,0,3
2021-06-03,2021-06-04,Two Short Storeys,Toronto,1,2,0,3
2021-06-03,2021-06-04,Vincent Massey Academy - (521909 Ontario Ltd.),Toronto,1,0,0,1
2021-06-03,2021-06-04,Way To Grow Daycare - St. Catharines,St. Catharines,1,1,0,2
2021-06-03,2021-06-04,Wee Watch - Oshawa/Bowmanville (two locations),Clarington,1,1,0,2
2021-06-03,2021-06-04,Wee Watch Private Home Day Care - Pickering (two locations),Markham,4,1,0,5
2021-06-03,2021-06-04,Wee Watch Private Home Day Care  - Whitby,Whitby,4,1,0,5
2021-06-03,2021-06-04,Western Heights Montessori Academy,Mississauga,1,0,0,1
2021-06-03,2021-06-04,White Pines Montessori School,Mississauga,1,0,0,1
2021-06-03,2021-06-04,Willowbrae Academy Bayview Village,Toronto,1,2,0,3
2021-06-03,2021-06-04,Willowbrae Academy Etobicoke,Toronto,0,1,0,1
2021-06-03,2021-06-04,YMCA Child Care - Ernest Cumberland,New Tecumseth,2,0,0,2
2021-06-03,2021-06-04,YMCA of Timmins Balsam Street Child Care Centre,Timmins,1,3,0,4
2021-06-03,2021-06-04,YMCA of Timmins Croatia Avenue Child Care Centre,Timmins,0,1,0,1
2021-06-03,2021-06-04,YMCA Timmins Family YMCA,Timmins,6,3,0,9
2021-06-03,2021-06-04,Yonge Hearts Child Care Centre (City Centre Child Care - North York),Toronto,3,0,0,3
2021-06-03,2021-06-04,Yorkview Kids Care - North York Inc.,Toronto,1,0,0,1
2021-06-03,2021-06-04,Young Parent Support Program - Pembroke Site,Pembroke,0,1,0,1
2021-06-04,2021-06-07,Aamjiwnaang First Nation Child Care Centre,Sarnia,1,0,0,1
2021-06-04,2021-06-07,ACW- Kids World,Welland,1,1,0,2
2021-06-04,2021-06-07,"Agence de garde ""La Maisonnée""",Ottawa,4,1,0,5
2021-06-04,2021-06-07,Andrew Fleck Child Care Centre,Ottawa,2,1,0,3
2021-06-04,2021-06-07,Arpi Nursery School Inc.,Toronto,2,1,0,3
2021-06-04,2021-06-07,Babies 'N' Blocks,Oshawa,3,1,0,4
2021-06-04,2021-06-07,Beyond Montessori School,St. Catharines,0,1,0,1
2021-06-04,2021-06-07,Big Hearts Day Care Centre,Oshawa,2,0,0,2
2021-06-04,2021-06-07,Bishop Hamilton Montessori School,Ottawa,1,0,0,1
2021-06-04,2021-06-07,Blue Bell Academy Inc.,Toronto,9,2,0,11
2021-06-04,2021-06-07,Brant Children's Centre,Burlington,11,6,0,17
2021-06-04,2021-06-07,Bridlewood Child Learning Centre,Ottawa,1,0,0,1
2021-06-04,2021-06-07,Bridlewood Jr. Y. Day Care - (YMCA),Toronto,1,0,0,1
2021-06-04,2021-06-07,BrightPath Burlington,Burlington,1,0,0,1
2021-06-04,2021-06-07,BrightPath Charolais,Brampton,1,0,0,1
2021-06-04,2021-06-07,BrightPath Traders,Mississauga,0,1,0,1
2021-06-04,2021-06-07,Bruce Trail Early Learning and Child Care Centre,Milton,0,1,0,1
2021-06-04,2021-06-07,Building Blocks Montessori & Preschool-Fourth Line,Milton,4,5,0,9
2021-06-04,2021-06-07,Carleton Village Early Learning Centre,Toronto,0,1,0,1
2021-06-04,2021-06-07,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,2,0,2
2021-06-04,2021-06-07,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,0,1,0,1
2021-06-04,2021-06-07,Centre éducatif Coeur des Jeunes Saint-Rémi,Ottawa,1,0,0,1
2021-06-04,2021-06-07,Centre Éducatif Rayon de Soleil-Timmins,Timmins,2,0,0,2
2021-06-04,2021-06-07,Children's Choice Day Care,Brampton,4,2,0,6
2021-06-04,2021-06-07,Children's Learning Garden Inc,Mississauga,1,0,0,1
2021-06-04,2021-06-07,Childspace Day Care Corporation # 2 (690 Carlaw),Toronto,0,1,0,1
2021-06-04,2021-06-07,Childventures Early Learning Academy,Richmond Hill,1,0,0,1
2021-06-04,2021-06-07,Childventures Early Learning Academy - Ancaster,Hamilton,0,1,0,1
2021-06-04,2021-06-07,Childventures Meadowvale Early Learning Academy Inc.,Mississauga,5,1,0,6
2021-06-04,2021-06-07,Cougar Court Childcare Centre (897623 Ontario Limited) (3225 Eglinton Ave East),Toronto,1,0,0,1
2021-06-04,2021-06-07,Creative Minds children services inc,Brantford,4,1,0,5
2021-06-04,2021-06-07,Curious Caterpillars,Toronto,0,1,0,1
2021-06-04,2021-06-07,Denton Place Centre for Early Learning (Centres for Early Learning Inc.),Toronto,0,1,0,1
2021-06-04,2021-06-07,Distillery District Early Learning Centre,Toronto,2,0,0,2
2021-06-04,2021-06-07,Dolphin Tale Child Care Ltd.,Ottawa,1,0,0,1
2021-06-04,2021-06-07,Dolson YMCA,Brampton,0,1,0,1
2021-06-04,2021-06-07,Dr. Ernest Couture Child Care Centre,Ottawa,0,1,0,1
2021-06-04,2021-06-07,Dublin Heights Community Child Care Inc.,Toronto,1,0,0,1
2021-06-04,2021-06-07,Edgeley Early Learning & Child Care Centre,Toronto,1,0,0,1
2021-06-04,2021-06-07,Educare Children's Centre,Brockville,1,0,0,1
2021-06-04,2021-06-07,EMMANUEL AT BRIGHTON CHILD CARE CENTRE,Waterloo,0,1,0,1
2021-06-04,2021-06-07,Fairview Glen Montessori,Burlington,1,0,0,1
2021-06-04,2021-06-07,Family Day Care Services - Home Child Care (PHDC),Toronto,1,0,0,1
2021-06-04,2021-06-07,Family Day Care Services - St. Bernadette Child Care Centre,Mississauga,0,1,0,1
2021-06-04,2021-06-07,Family Day Care Services (St. Sylvester Child Care Centre),Toronto,2,1,0,3
2021-06-04,2021-06-07,First Steps Child Care,Pickering,2,0,0,2
2021-06-04,2021-06-07,First Years Montessori,Burlington,1,2,0,3
2021-06-04,2021-06-07,Fort Erie Regional Child Care Centre,Fort Erie,1,0,0,1
2021-06-04,2021-06-07,Garderie le Petit Voilier,Tiny,2,1,0,3
2021-06-04,2021-06-07,Garderie Mon Petit Jardin,Toronto,0,1,0,1
2021-06-04,2021-06-07,Gateway Day Care Centre (466559 Ontario Ltd.),Toronto,1,0,0,1
2021-06-04,2021-06-07,Glebe Montessori School,Ottawa,1,0,0,1
2021-06-04,2021-06-07,Global Home Child Care (two locations),Ottawa,3,1,0,4
2021-06-04,2021-06-07,HAPPY KIDS CHILD CARE INC,Ajax,5,0,0,5
2021-06-04,2021-06-07,Helping Hands Daycare - Pickering,Pickering,0,1,0,1
2021-06-04,2021-06-07,Helping Hands - Whitby,Oshawa,3,0,0,3
2021-06-04,2021-06-07,Jelly Bean Academy,Vaughan,1,0,0,1
2021-06-04,2021-06-07,Junior Scholars Preschool,Mississauga,0,1,0,1
2021-06-04,2021-06-07,KIDLOGIC . BURLINGTON,Burlington,1,0,0,1
2021-06-04,2021-06-07,KIDLOGIC LONDON INC.,London,2,0,0,2
2021-06-04,2021-06-07,Kidorable Child Care Centre - Jim Ashton,London,1,1,0,2
2021-06-04,2021-06-07,Kids & Company - Bloor Street Site,Toronto,6,3,0,9
2021-06-04,2021-06-07,Kids & Company Mississauga,Mississauga,1,0,0,1
2021-06-04,2021-06-07,Kidzdome Preschool - Nelles,Grimsby,2,0,0,2
2021-06-04,2021-06-07,Kingsview Child Care Inc.,Toronto,1,1,0,2
2021-06-04,2021-06-07,La Coccinelle Reine des Bois,Ottawa,1,0,0,1
2021-06-04,2021-06-07,La Garderie Des Moussaillons - Full-Day Child Care,Markham,0,1,0,1
2021-06-04,2021-06-07,La Petite Etoile et Club après-l'école,Niagara Falls,1,0,0,1
2021-06-04,2021-06-07,Latchkey Day Care & Learning Centre - Our Lady of Mount Carmel,Windsor,0,1,0,1
2021-06-04,2021-06-07,La Villa Montessori School Inc.,Mississauga,2,1,0,3
2021-06-04,2021-06-07,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2021-06-04,2021-06-07,Les Bouts d'Choux,Toronto,3,3,0,6
2021-06-04,2021-06-07,Les Coccinelles - Renaissance,Burlington,5,1,0,6
2021-06-04,2021-06-07,Les Lucioles - Ecole Antonine Maillet,Oshawa,1,0,0,1
2021-06-04,2021-06-07,Les Lucioles Oshawa,Oshawa,5,1,0,6
2021-06-04,2021-06-07,Little Bloomers Childcare Centre,Brampton,2,1,0,3
2021-06-04,2021-06-07,Lullaboo nursery and childcare center,Brampton,1,1,0,2
2021-06-04,2021-06-07,Lullaboo Nursery & Childcare Center,Cambridge,1,0,0,1
2021-06-04,2021-06-07,Macaulay Child Development Centre (The) (PHDC),Toronto,0,1,0,1
2021-06-04,2021-06-07,Martingrove Childcare Centre  (Evans Development Corporation),Toronto,1,0,0,1
2021-06-04,2021-06-07,Martin Luther Church Day Nursery Inc.,Toronto,1,0,0,1
2021-06-04,2021-06-07,Meadowvale YMCA Child Care Centre,Mississauga,1,0,0,1
2021-06-04,2021-06-07,Metcalfe Home Day Care,Ottawa,0,1,0,1
2021-06-04,2021-06-07,Mill Valley Child Care (B.F. Toronto Centre),Toronto,2,0,0,2
2021-06-04,2021-06-07,Mississauga Ridgeway YMCA Child Care Centre,Mississauga,1,0,0,1
2021-06-04,2021-06-07,Mothercraft Ottawa Private Home Day Care,Ottawa,2,0,0,2
2021-06-04,2021-06-07,Mother of Compassion Child Care Centre,Toronto,1,0,0,1
2021-06-04,2021-06-07,Norfolk Little People's Day Care Inc.,Norfolk County,0,1,0,1
2021-06-04,2021-06-07,Oppekehawso  Wekamik Centre,Timmins,1,2,0,3
2021-06-04,2021-06-07,Oscar Peterson YMCA Child Care,Whitchurch-Stouffville,1,0,0,1
2021-06-04,2021-06-07,Parkdale Early Learning Centre - CDI,Toronto,2,0,0,2
2021-06-04,2021-06-07,Pathways Academy & Early Learning Centre,Niagara Falls,2,0,0,2
2021-06-04,2021-06-07,Pinecrest Queensway Headstart Childcare Centre,Ottawa,1,0,0,1
2021-06-04,2021-06-07,PLASP - Bishop Scalabrini C.S.,Mississauga,0,1,0,1
2021-06-04,2021-06-07,PLASP - St. Daniel Comboni,Brampton,1,0,0,1
2021-06-04,2021-06-07,Precious Ones Bilingual Preschool Corp.,Toronto,0,1,0,1
2021-06-04,2021-06-07,Prince Edward Montessori School,Mississauga,2,0,0,2
2021-06-04,2021-06-07,P.R.Y.D.E. at Maple Ridge,Pickering,1,1,0,2
2021-06-04,2021-06-07,Quality Foundations Childcare,Hamilton,7,4,0,11
2021-06-04,2021-06-07,Queen Elizabeth School Age and Full Day Program,Oshawa,1,0,0,1
2021-06-04,2021-06-07,Queen Victoria Childcare Centre (formerly Parkdale Beach Childcare Centre),Toronto,1,0,0,1
2021-06-04,2021-06-07,Rainbow Village Day Care Centre I,Mississauga,3,0,0,3
2021-06-04,2021-06-07,Ranchdale Rompers Day Care Incorporated,Toronto,1,0,0,1
2021-06-04,2021-06-07,Rendezvous Child Care Centre,Toronto,1,0,0,1
2021-06-04,2021-06-07,ROCKET ACADEMY & EARLY LEARNING CENTRE,Brampton,0,1,0,1
2021-06-04,2021-06-07,Royal Day Care Weston Inc.,Toronto,1,1,0,2
2021-06-04,2021-06-07,Scarborough Junior Y (YMCA),Toronto,1,0,0,1
2021-06-04,2021-06-07,Schoolhouse Playcare - Highbush,Pickering,1,0,0,1
2021-06-04,2021-06-07,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,5,4,0,9
2021-06-04,2021-06-07,SIMPLY KIDS INC.,London,11,3,0,14
2021-06-04,2021-06-07,Sir Samuel B Steele YMCA Child Care (YMCA),Toronto,1,0,0,1
2021-06-04,2021-06-07,SMART LITTLE CHILDREN DAYCARE CENTRE,Oakville,1,0,0,1
2021-06-04,2021-06-07,St. Jude Child Care Centre,Brampton,3,0,0,3
2021-06-04,2021-06-07,St. Laurent Academy/Académie St. Laurent,Ottawa,0,1,0,1
2021-06-04,2021-06-07,St. Martin's Manor Early Learning Centre,Hamilton,2,1,0,3
2021-06-04,2021-06-07,St. Maurice Child Care Centre,Toronto,1,0,0,1
2021-06-04,2021-06-07,Sunshine Kids,Toronto,1,0,0,1
2021-06-04,2021-06-07,Sunshine & Rainbows Christian Daycare Centre,Hamilton,2,1,0,3
2021-06-04,2021-06-07,Super Kids Day Care Centres Inc.,Toronto,2,0,0,2
2021-06-04,2021-06-07,Teddy Bear Academy  (op:  MVG Ventures Ltd.),Toronto,0,1,0,1
2021-06-04,2021-06-07,Tender Treasures Montessori School of Woodbridge Inc.,Vaughan,1,0,0,1
2021-06-04,2021-06-07,Tillsonburg Little School,Tillsonburg,5,3,0,8
2021-06-04,2021-06-07,Tiny Hoppers Early Learning Centres Stoney Creek Paramount,Hamilton,10,2,0,12
2021-06-04,2021-06-07,TINY HOPPERS EARLY LEARNING CENTRE STONEY CREEK RYMAL,Hamilton,12,5,0,17
2021-06-04,2021-06-07,Today's Family Child Development Centre - Burlington,Burlington,0,1,0,1
2021-06-04,2021-06-07,Today's Family Children's Centre - Hamilton,Hamilton,1,0,0,1
2021-06-04,2021-06-07,Toronto Home Child Care Agency (#0000415) (City of Toronto) (two locations),Toronto,2,1,0,3
2021-06-04,2021-06-07,TOT TOWN CHILDCARE,Toronto,2,0,0,2
2021-06-04,2021-06-07,Tumpane Child Care Centre - (Ideal Child Services Group),Toronto,0,1,0,1
2021-06-04,2021-06-07,Twinkle Stars Private Home Day Care (two locations),Toronto,4,0,0,4
2021-06-04,2021-06-07,Two Short Storeys,Toronto,1,2,0,3
2021-06-04,2021-06-07,Way To Grow Daycare - St. Catharines,St. Catharines,1,1,0,2
2021-06-04,2021-06-07,Wee Watch - Oshawa/Bowmanville (two locations),Clarington,1,1,0,2
2021-06-04,2021-06-07,Wee Watch Private Home Day Care - Pickering (two locations),Markham,4,1,0,5
2021-06-04,2021-06-07,Western Heights Montessori Academy,Mississauga,1,0,0,1
2021-06-04,2021-06-07,White Pines Montessori School,Mississauga,1,0,0,1
2021-06-04,2021-06-07,Willowbrae Academy Bayview Village,Toronto,1,2,0,3
2021-06-04,2021-06-07,Willowbrae Academy Etobicoke,Toronto,0,1,0,1
2021-06-04,2021-06-07,YMCA Child Care - Ernest Cumberland,New Tecumseth,2,0,0,2
2021-06-04,2021-06-07,YMCA of Timmins Balsam Street Child Care Centre,Timmins,1,3,0,4
2021-06-04,2021-06-07,YMCA Timmins Family YMCA,Timmins,6,3,0,9
2021-06-04,2021-06-07,Yonge Hearts Child Care Centre (City Centre Child Care - North York),Toronto,3,0,0,3
2021-06-04,2021-06-07,Yorkview Kids Care - North York Inc.,Toronto,1,0,0,1
2021-06-04,2021-06-07,Young Parent Support Program - Pembroke Site,Pembroke,0,1,0,1
2021-06-07,2021-06-08,Aamjiwnaang First Nation Child Care Centre,Sarnia,1,0,0,1
2021-06-07,2021-06-08,A.B.C. Daycare Centre,St. Catharines,0,1,0,1
2021-06-07,2021-06-08,ACW- Kids World,Welland,1,1,0,2
2021-06-07,2021-06-08,Andrew Fleck Child Care Centre,Ottawa,2,1,0,3
2021-06-07,2021-06-08,Arpi Nursery School Inc.,Toronto,2,3,0,5
2021-06-07,2021-06-08,Beyond Montessori School,St. Catharines,0,1,0,1
2021-06-07,2021-06-08,Big Hearts Day Care Centre,Oshawa,2,0,0,2
2021-06-07,2021-06-08,Bishop Hamilton Montessori School,Ottawa,1,0,0,1
2021-06-07,2021-06-08,Blue Bell Academy Inc.,Toronto,9,2,0,11
2021-06-07,2021-06-08,Brant Children's Centre,Burlington,11,6,0,17
2021-06-07,2021-06-08,Bridlewood Child Learning Centre,Ottawa,1,0,0,1
2021-06-07,2021-06-08,Bridlewood Jr. Y. Day Care - (YMCA),Toronto,1,0,0,1
2021-06-07,2021-06-08,BrightPath Burlington,Burlington,1,0,0,1
2021-06-07,2021-06-08,BrightPath Charolais,Brampton,1,0,0,1
2021-06-07,2021-06-08,Bruce Trail Early Learning and Child Care Centre,Milton,0,1,0,1
2021-06-07,2021-06-08,Building Blocks Montessori & Preschool-Fourth Line,Milton,9,5,0,14
2021-06-07,2021-06-08,Carleton Village Early Learning Centre,Toronto,0,1,0,1
2021-06-07,2021-06-08,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,1,0,2
2021-06-07,2021-06-08,Centre éducatif Coeur des Jeunes Saint-Rémi,Ottawa,1,0,0,1
2021-06-07,2021-06-08,Centre Éducatif Rayon de Soleil-Timmins,Timmins,2,0,0,2
2021-06-07,2021-06-08,Children's Choice Day Care,Brampton,4,2,0,6
2021-06-07,2021-06-08,Children's Learning Garden Inc,Mississauga,1,0,0,1
2021-06-07,2021-06-08,Childspace Day Care Corporation # 2 (690 Carlaw),Toronto,0,1,0,1
2021-06-07,2021-06-08,Childventures Early Learning Academy,Richmond Hill,1,0,0,1
2021-06-07,2021-06-08,Childventures Early Learning Academy - Ancaster,Hamilton,0,1,0,1
2021-06-07,2021-06-08,Childventures Meadowvale Early Learning Academy Inc.,Mississauga,5,1,0,6
2021-06-07,2021-06-08,Cougar Court Childcare Centre (897623 Ontario Limited) (3225 Eglinton Ave East),Toronto,1,0,0,1
2021-06-07,2021-06-08,Creative Minds children services inc,Brantford,4,1,0,5
2021-06-07,2021-06-08,Cumberland Hub Day Care,Ottawa,1,0,0,1
2021-06-07,2021-06-08,Denton Place Centre for Early Learning (Centres for Early Learning Inc.),Toronto,0,1,0,1
2021-06-07,2021-06-08,Dolphin Tale Child Care Ltd.,Ottawa,1,0,0,1
2021-06-07,2021-06-08,Dolson YMCA,Brampton,0,1,0,1
2021-06-07,2021-06-08,Dr. Ernest Couture Child Care Centre,Ottawa,0,1,0,1
2021-06-07,2021-06-08,Dublin Heights Community Child Care Inc.,Toronto,1,0,0,1
2021-06-07,2021-06-08,Edgeley Early Learning & Child Care Centre,Toronto,1,0,0,1
2021-06-07,2021-06-08,Educare Children's Centre,Brockville,1,0,0,1
2021-06-07,2021-06-08,EMMANUEL AT BRIGHTON CHILD CARE CENTRE,Waterloo,0,1,0,1
2021-06-07,2021-06-08,Fairview Glen Montessori,Burlington,1,0,0,1
2021-06-07,2021-06-08,Family Day Care Services - Home Child Care (PHDC),Toronto,1,0,0,1
2021-06-07,2021-06-08,Family Day Care Services - St. Bernadette Child Care Centre,Mississauga,0,1,0,1
2021-06-07,2021-06-08,Family Day Care Services (St. Sylvester Child Care Centre),Toronto,2,1,0,3
2021-06-07,2021-06-08,Family Day Care Services - Tony Pontes Early Learning and Child Care Centre,Caledon,1,0,0,1
2021-06-07,2021-06-08,First Steps Child Care,Pickering,2,0,0,2
2021-06-07,2021-06-08,First Years Montessori,Burlington,2,2,0,4
2021-06-07,2021-06-08,Fort Erie Regional Child Care Centre,Fort Erie,1,0,0,1
2021-06-07,2021-06-08,Friends Forever Childcare,Timmins,0,0,0,0
2021-06-07,2021-06-08,Garderie le Petit Voilier,Tiny,2,1,0,3
2021-06-07,2021-06-08,Garderie Mon Petit Jardin,Toronto,0,1,0,1
2021-06-07,2021-06-08,Glebe Montessori School,Ottawa,1,0,0,1
2021-06-07,2021-06-08,Global Home Child Care (two locations),Ottawa,3,1,0,4
2021-06-07,2021-06-08,Helping Hands Daycare - Pickering,Pickering,0,1,0,1
2021-06-07,2021-06-08,Helping Hands - Whitby,Oshawa,3,0,0,3
2021-06-07,2021-06-08,KIDLOGIC . BURLINGTON,Burlington,1,0,0,1
2021-06-07,2021-06-08,KIDLOGIC LONDON INC.,London,2,0,0,2
2021-06-07,2021-06-08,Kidorable Child Care Centre - Jim Ashton,London,1,1,0,2
2021-06-07,2021-06-08,Kids & Company - Bloor Street Site,Toronto,6,3,0,9
2021-06-07,2021-06-08,Kids & Company Mississauga,Mississauga,1,0,0,1
2021-06-07,2021-06-08,Kids Zone Daycare Inc.,Toronto,1,0,0,1
2021-06-07,2021-06-08,Kingsview Child Care Inc.,Toronto,1,1,0,2
2021-06-07,2021-06-08,La Coccinelle Reine des Bois,Ottawa,1,0,0,1
2021-06-07,2021-06-08,La Garderie Des Moussaillons - Full-Day Child Care,Markham,0,1,0,1
2021-06-07,2021-06-08,Latchkey Day Care & Learning Centre - Our Lady of Mount Carmel,Windsor,0,1,0,1
2021-06-07,2021-06-08,La Villa Montessori School Inc.,Mississauga,2,1,0,3
2021-06-07,2021-06-08,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2021-06-07,2021-06-08,Les Bouts d'Choux,Toronto,5,4,0,9
2021-06-07,2021-06-08,Les Coccinelles - Renaissance,Burlington,7,3,0,10
2021-06-07,2021-06-08,Les Fanfans Daycare,Vaughan,1,0,0,1
2021-06-07,2021-06-08,Les Lucioles - Ecole Antonine Maillet,Oshawa,1,0,0,1
2021-06-07,2021-06-08,Les Lucioles Oshawa,Oshawa,5,1,0,6
2021-06-07,2021-06-08,Little Bloomers Childcare Centre,Brampton,2,1,0,3
2021-06-07,2021-06-08,Lullaboo Nursery and Childcare Center,Brampton,1,1,0,2
2021-06-07,2021-06-08,Lullaboo Nursery and Childcare Center,Brampton,0,1,0,1
2021-06-07,2021-06-08,Macaulay Child Development Centre (The) (PHDC),Toronto,0,1,0,1
2021-06-07,2021-06-08,Martingrove Childcare Centre  (Evans Development Corporation),Toronto,2,0,0,2
2021-06-07,2021-06-08,Martin Luther Church Day Nursery Inc.,Toronto,1,0,0,1
2021-06-07,2021-06-08,Mastermind Montessori Schools,Markham,1,0,0,1
2021-06-07,2021-06-08,Metcalfe Home Day Care,Ottawa,0,1,0,1
2021-06-07,2021-06-08,Mill Valley Child Care (B.F. Toronto Centre),Toronto,2,0,0,2
2021-06-07,2021-06-08,Mississauga Ridgeway YMCA Child Care Centre,Mississauga,1,0,0,1
2021-06-07,2021-06-08,Mothercraft: Brookfield Place - 161 Bay Street,Toronto,1,0,0,1
2021-06-07,2021-06-08,Mothercraft Ottawa Private Home Day Care,Ottawa,2,0,0,2
