Date,Region,New_Tests,Total_Tests,Avg_Testing_Rate,Positivity,Turn_Around,Tests_epi_week
2020-09-16,Northern,229,17360,201.71428571428572,2.55,19,1493
2020-09-16,Unknown,3,132,10.142857142857142,0,19,102
2020-09-16,Vancouver Coastal,3012,152379,2484.285714285714,2.27,19,16763
2020-09-16,Vancouver Island,658,59457,528.1428571428571,0.24,24,3755
2020-09-17,BC,6002,462219,5792.857142857143,2.22,20.1,41749
2020-09-17,Fraser,2145,170711,2225.1428571428573,2.72,19,15808
2020-09-17,Interior,568,58891,396.2857142857143,1.15,26.7,3828
2020-09-17,Northern,314,17674,205.71428571428572,2.85,43,1493
2020-09-17,Unknown,37,169,15.285714285714286,0,19,102
2020-09-17,Vancouver Coastal,2413,154792,2429.5714285714284,2.33,19,16763
2020-09-17,Vancouver Island,525,59982,520.8571428571429,0.16,24,3755
2020-09-18,BC,6714,468933,5930.857142857143,2.13,23.6,41749
2020-09-18,Fraser,2334,173045,2219.285714285714,2.71,20.8,15808
2020-09-18,Interior,706,59597,482,1.22,26.3,3828
2020-09-18,Northern,271,17945,219.57142857142858,2.67,43,1493
2020-09-18,Unknown,1,170,14.714285714285714,0,43,102
2020-09-18,Vancouver Coastal,2747,157539,2465.4285714285716,2.16,22.3,16763
2020-09-18,Vancouver Island,655,60637,529.8571428571429,0.19,24,3755
2020-09-19,BC,5922,474855,5964.142857142857,2.13,23.8,41749
2020-09-19,Fraser,2428,175473,2258.285714285714,2.82,20.6,15808
2020-09-19,Interior,533,60130,546.8571428571429,1.23,29.3,3828
2020-09-19,Northern,204,18149,213.28571428571428,2.41,43,1493
2020-09-19,Unknown,0,0,NA,0,0,0
2020-09-19,Vancouver Coastal,2231,159770,2394.714285714286,2.12,21.9,16763
2020-09-19,Vancouver Island,526,61163,536.4285714285714,0.16,24,3755
2020-09-20,BC,5985,480840,6070.857142857143,2.19,27.6,48779
2020-09-20,Fraser,2118,177591,2272.1428571428573,2.97,29.8,18875
2020-09-20,Interior,584,60714,560.1428571428571,1.17,35.8,5790
2020-09-20,Northern,198,18347,238.14285714285714,2.16,43,2478
2020-09-20,Unknown,0,0,NA,0,0,0
2020-09-20,Vancouver Coastal,2541,162311,2449,2.12,26.6,17315
2020-09-20,Vancouver Island,544,61707,537,0.27,24,4320
2020-09-21,BC,4683,485523,6208.142857142857,2.15,26.4,48779
2020-09-21,Fraser,1801,179392,2311,2.92,29.8,18875
2020-09-21,Interior,572,61286,590.2857142857143,1.06,32.5,5790
2020-09-21,Northern,184,18531,225.28571428571428,1.9,43,2478
2020-09-21,Unknown,0,0,NA,0,0,0
2020-09-21,Vancouver Coastal,1735,164046,2529.1428571428573,2.14,23.9,17315
2020-09-21,Vancouver Island,391,62098,543.4285714285714,0.24,24,4320
2020-09-22,BC,5904,491427,6080,2.04,24.5,48779
2020-09-22,Fraser,2511,181903,2309.1428571428573,2.68,26,18875
2020-09-22,Interior,772,62058,622.2857142857143,0.96,28.6,5790
2020-09-22,Northern,226,18757,232.28571428571428,2.03,20.9,2478
2020-09-22,Unknown,0,0,NA,0,0,0
2020-09-22,Vancouver Coastal,1841,165887,2360,2.12,23.6,17315
2020-09-22,Vancouver Island,554,62652,550.4285714285714,0.26,24,4320
2020-09-23,BC,8305,499732,6216.428571428572,2.01,26.3,48779
2020-09-23,Fraser,3231,185134,2366.8571428571427,2.61,25.9,18875
2020-09-23,Interior,975,63033,672.8571428571429,0.85,30,5790
2020-09-23,Northern,429,19186,260.85714285714283,1.97,43,2478
2020-09-23,Unknown,1,171,14.714285714285714,0,46.4,1
2020-09-23,Vancouver Coastal,3016,168903,2360.5714285714284,2.17,26.7,17315
2020-09-23,Vancouver Island,653,63305,549.7142857142857,0.26,24,4320
2020-09-24,BC,8399,508131,6558.857142857143,1.76,26.2,48779
2020-09-24,Fraser,3052,188186,2496.4285714285716,2.25,24,18875
2020-09-24,Interior,965,63998,729.5714285714286,0.74,29.9,5790
2020-09-24,Northern,449,19635,280.14285714285717,1.89,43,2478
2020-09-24,Unknown,0,0,NA,0,0,0
2020-09-24,Vancouver Coastal,3215,172118,2475.1428571428573,1.88,27,17315
2020-09-24,Vancouver Island,718,64023,577.2857142857143,0.27,24,4320
2020-09-25,BC,7537,515668,6676.428571428572,1.66,29.9,48779
2020-09-25,Fraser,2680,190866,2545.8571428571427,2.1,36.7,18875
2020-09-25,Interior,991,64989,770.2857142857143,0.59,30,5790
2020-09-25,Northern,414,20049,300.57142857142856,1.81,43,2478
2020-09-25,Unknown,0,0,NA,0,0,0
2020-09-25,Vancouver Coastal,2706,174824,2469.285714285714,1.86,26.9,17315
2020-09-25,Vancouver Island,746,64769,590.2857142857143,0.22,24,4320
2020-09-26,BC,7966,523634,6968.428571428572,1.62,24.5,48779
2020-09-26,Fraser,3482,194348,2696.4285714285716,2.07,22.7,18875
2020-09-26,Interior,931,65920,827.1428571428571,0.54,29.9,5790
2020-09-26,Northern,578,20627,354,1.69,43,2478
2020-09-26,Unknown,0,0,NA,0,0,0
2020-09-26,Vancouver Coastal,2261,177085,2473.5714285714284,1.81,24.1,17315
2020-09-26,Vancouver Island,714,65483,617.1428571428571,0.23,24,4320
2020-09-27,BC,5068,528702,6837.428571428572,1.58,24,65331
2020-09-27,Fraser,2061,196409,2688.285714285714,1.93,19,26391
2020-09-27,Interior,511,66431,816.7142857142857,0.51,29.8,6090
2020-09-27,Northern,236,20863,359.42857142857144,1.79,43,2779
2020-09-27,Unknown,1,172,14.714285714285714,0,19,393
2020-09-27,Vancouver Coastal,1544,178629,2331.1428571428573,1.92,25.3,23230
2020-09-27,Vancouver Island,715,66198,641.5714285714286,0.13,24,6448
2020-09-28,BC,5748,534450,6989.571428571428,1.56,24,65331
2020-09-28,Fraser,2007,198416,2717.714285714286,1.99,22,26391
2020-09-28,Interior,658,67089,829,0.47,30.2,6090
2020-09-28,Northern,193,21056,360.7142857142857,1.7,19,2779
2020-09-28,Unknown,0,0,NA,0,0,0
2020-09-28,Vancouver Coastal,2108,180737,2384.4285714285716,1.85,21.8,23230
2020-09-28,Vancouver Island,782,66980,697.4285714285714,0.12,24,6448
2020-09-29,BC,9744,544194,7538.142857142857,1.53,24,65331
2020-09-29,Fraser,4660,203076,3024.714285714286,1.93,19,26391
2020-09-29,Interior,873,67962,843.4285714285714,0.41,31.5,6090
2020-09-29,Northern,531,21587,404.2857142857143,1.55,19,2779
2020-09-29,Unknown,0,0,NA,0,0,0
2020-09-29,Vancouver Coastal,2826,183563,2525.1428571428573,1.84,25.3,23230
2020-09-29,Vancouver Island,854,67834,740.2857142857143,0.12,24,6448
2020-09-30,BC,10894,555088,7908,1.44,29.3,65331
2020-09-30,Fraser,4319,207395,3180.1428571428573,1.87,33.1,26391
2020-09-30,Interior,697,68659,803.7142857142857,0.34,32.6,6090
2020-09-30,Northern,494,22081,413.57142857142856,1.35,19,2779
2020-09-30,Unknown,0,0,NA,0,0,0
2020-09-30,Vancouver Coastal,4331,187894,2713,1.67,30.4,23230
2020-09-30,Vancouver Island,1053,68887,797.4285714285714,0.13,24,6448
2020-10-01,BC,11844,566932,8400.142857142857,1.47,32.9,65331
2020-10-01,Fraser,4659,212054,3409.714285714286,1.98,36.4,26391
2020-10-01,Interior,1343,70002,857.7142857142857,0.32,33.9,6090
2020-10-01,Northern,448,22529,413.42857142857144,1.28,25.3,2779
2020-10-01,Unknown,135,307,28.571428571428573,0,19,393
2020-10-01,Vancouver Coastal,4251,192145,2861,1.63,34.9,23230
2020-10-01,Vancouver Island,1008,69895,838.8571428571429,0.1,24,6448
2020-10-02,BC,10920,577852,8883.42857142857,1.38,31.6,65331
2020-10-02,Fraser,4327,216381,3645,1.89,33,26391
2020-10-02,Interior,1159,71161,881.7142857142857,0.29,33.4,6090
2020-10-02,Northern,433,22962,416.14285714285717,1.13,43,2779
2020-10-02,Unknown,257,564,62.142857142857146,0,43,393
2020-10-02,Vancouver Coastal,3716,195861,3005.285714285714,1.51,30.4,23230
2020-10-02,Vancouver Island,1028,70923,879.1428571428571,0.08,24,6448
2020-10-03,BC,11113,588965,9333,1.32,40.4,65331
2020-10-03,Fraser,4358,220739,3770.1428571428573,1.81,49.6,26391
2020-10-03,Interior,849,72010,870,0.28,31.6,6090
2020-10-03,Northern,444,23406,397,1.08,30.2,2779
2020-10-03,Unknown,0,0,NA,0,0,0
2020-10-03,Vancouver Coastal,4454,200315,3318.5714285714284,1.41,67,23230
2020-10-03,Vancouver Island,1008,71931,921.1428571428571,0.14,24,6448
2020-10-04,BC,11346,600311,10229.857142857143,1.26,43,74077
2020-10-04,Fraser,4811,225550,4163,1.79,43,31959
2020-10-04,Interior,1115,73125,956.2857142857143,0.33,32.8,7093
2020-10-04,Northern,192,23598,390.7142857142857,0.99,43,2050
2020-10-04,Unknown,0,0,NA,0,0,0
2020-10-04,Vancouver Coastal,4292,204607,3711.1428571428573,1.22,43,25639
2020-10-04,Vancouver Island,936,72867,952.7142857142857,0.22,24,7336
2020-10-05,BC,8256,608567,10588.142857142857,1.2,30.3,74077
2020-10-05,Fraser,3422,228972,4365.142857142857,1.69,39.9,31959
2020-10-05,Interior,615,73740,950.1428571428571,0.38,29.8,7093
2020-10-05,Northern,170,23768,387.42857142857144,0.88,19,2050
2020-10-05,Unknown,0,0,NA,0,0,0
2020-10-05,Vancouver Coastal,3231,207838,3871.5714285714284,1.14,32.6,25639
2020-10-05,Vancouver Island,818,73685,957.8571428571429,0.25,24,7336
2020-10-06,BC,6766,615333,10162.714285714286,1.23,24.3,74077
2020-10-06,Fraser,2572,231544,4066.8571428571427,1.83,31.4,31959
2020-10-06,Interior,907,74647,955,0.33,28,7093
2020-10-06,Northern,270,24038,350.14285714285717,0.53,19,2050
2020-10-06,Unknown,0,0,NA,0,0,0
2020-10-06,Vancouver Coastal,2004,209842,3754.1428571428573,1.14,26.2,25639
2020-10-06,Vancouver Island,1013,74698,980.5714285714286,0.26,24,7336
2020-10-07,BC,12233,627566,10354,1.19,43,74077
2020-10-07,Fraser,5482,237026,4233,1.74,43,31959
2020-10-07,Interior,726,75373,959.1428571428571,0.36,31.1,7093
2020-10-07,Northern,307,24345,323.42857142857144,0.71,43,2050
2020-10-07,Unknown,0,0,NA,0,0,0
2020-10-07,Vancouver Coastal,4674,214516,3803.1428571428573,1.08,36.9,25639
2020-10-07,Vancouver Island,1044,75742,979.2857142857143,0.25,24,7336
2020-10-08,BC,11204,638770,10262.57142857143,1.18,43,74077
2020-10-08,Fraser,5270,242296,4320.285714285715,1.69,43,31959
2020-10-08,Interior,1023,76396,913.4285714285714,0.36,30.9,7093
2020-10-08,Northern,500,24845,330.85714285714283,0.52,43,2050
2020-10-08,Unknown,0,0,NA,0,0,0
2020-10-08,Vancouver Coastal,3261,217777,3661.714285714286,1.1,41,25639
2020-10-08,Vancouver Island,1150,76892,999.5714285714286,0.27,24,7336
2020-10-09,BC,13157,651927,10582.142857142857,1.28,31.1,74077
2020-10-09,Fraser,5340,247636,4465,1.84,43,31959
2020-10-09,Interior,1344,77740,939.8571428571429,0.38,35.4,7093
2020-10-09,Northern,348,25193,318.7142857142857,0.72,43,2050
2020-10-09,Unknown,0,0,NA,0,0,0
2020-10-09,Vancouver Coastal,4897,222674,3830.4285714285716,1.14,27.9,25639
2020-10-09,Vancouver Island,1228,78120,1028.142857142857,0.29,24,7336
2020-10-10,BC,11115,663042,10582.42857142857,1.33,27.6,74077
2020-10-10,Fraser,5062,252698,4565.571428571428,1.91,43,31959
2020-10-10,Interior,1363,79103,1013.2857142857143,0.35,34.9,7093
2020-10-10,Northern,263,25456,292.85714285714283,0.98,43,2050
2020-10-10,Unknown,0,0,NA,0,0,0
2020-10-10,Vancouver Coastal,3280,225954,3662.714285714286,1.21,24.1,25639
2020-10-10,Vancouver Island,1147,79267,1048,0.23,24,7336
2020-10-11,BC,9790,672832,10360.142857142857,1.33,42.6,60025
2020-10-11,Fraser,4297,256995,4492.142857142857,1.92,43,25916
2020-10-11,Interior,902,80005,982.8571428571429,0.36,29.8,5059
2020-10-11,Northern,157,25613,287.85714285714283,0.94,43,1513
2020-10-11,Unknown,1,565,61.857142857142854,0,11.5,3
2020-10-11,Vancouver Coastal,3316,229270,3523.285714285714,1.23,32.8,19822
2020-10-11,Vancouver Island,1117,80384,1073.857142857143,0.2,24,7712
2020-10-12,BC,5091,677923,9908,1.48,24,60025
2020-10-12,Fraser,2318,259313,4334.428571428572,2.14,20.9,25916
2020-10-12,Interior,473,80478,962.5714285714286,0.34,16.6,5059
2020-10-12,Northern,23,25636,266.85714285714283,1.02,5.2,1513
2020-10-12,Unknown,1,566,56.714285714285715,0,19,3
2020-10-12,Vancouver Coastal,1366,230636,3256.8571428571427,1.39,22.7,19822
2020-10-12,Vancouver Island,910,81294,1087,0.21,24,7712
2020-10-13,BC,5442,683365,9718.857142857143,1.56,24,60025
2020-10-13,Fraser,1864,261177,4233.285714285715,2.29,27,25916
2020-10-13,Interior,525,81003,908,0.44,18,5059
2020-10-13,Northern,206,25842,257.7142857142857,1.16,43,1513
2020-10-13,Unknown,1,567,56.714285714285715,0,7.3,3
2020-10-13,Vancouver Coastal,1852,232488,3235.1428571428573,1.4,21.4,19822
2020-10-13,Vancouver Island,994,82288,1084.2857142857142,0.21,24,7712
2020-10-14,BC,9021,692386,9260,1.59,20.5,60025
2020-10-14,Fraser,3790,264967,3991.5714285714284,2.4,20.1,25916
2020-10-14,Interior,840,81843,924.2857142857143,0.4,20.8,5059
2020-10-14,Northern,180,26022,239.57142857142858,1.19,19,1513
2020-10-14,Unknown,0,0,NA,0,0,0
2020-10-14,Vancouver Coastal,3206,235694,3025.4285714285716,1.41,19,19822
2020-10-14,Vancouver Island,1005,83293,1078.7142857142858,0.24,24,7712
2020-10-15,BC,10854,703240,9210,1.64,27.9,60025
2020-10-15,Fraser,5026,269993,3956.714285714286,2.42,32.2,25916
2020-10-15,Interior,696,82539,877.5714285714286,0.42,26.2,5059
2020-10-15,Northern,255,26277,204.57142857142858,1.68,31.4,1513
2020-10-15,Unknown,0,0,NA,0,0,0
2020-10-15,Vancouver Coastal,3632,239326,3078.4285714285716,1.48,27.7,19822
2020-10-15,Vancouver Island,1245,84538,1092.2857142857142,0.25,24,7712
2020-10-16,BC,8635,711875,8564,1.82,28.2,60025
2020-10-16,Fraser,3504,273497,3694.4285714285716,2.78,33.6,25916
2020-10-16,Interior,847,83386,806.5714285714286,0.51,32.6,5059
2020-10-16,Northern,424,26701,215.42857142857142,1.33,43,1513
2020-10-16,Unknown,0,0,NA,0,0,0
2020-10-16,Vancouver Coastal,2665,241991,2759.5714285714284,1.58,24.4,19822
2020-10-16,Vancouver Island,1195,85733,1087.5714285714287,0.24,24,7712
2020-10-17,BC,11192,723067,8575,1.78,29,60025
2020-10-17,Fraser,5117,278614,3702.285714285714,2.73,43,25916
2020-10-17,Interior,776,84162,722.7142857142857,0.71,33.5,5059
2020-10-17,Northern,268,26969,216.14285714285714,1.32,32.8,1513
2020-10-17,Unknown,0,0,NA,0,0,0
2020-10-17,Vancouver Coastal,3785,245776,2831.714285714286,1.45,25.3,19822
2020-10-17,Vancouver Island,1246,86979,1101.7142857142858,0.23,24,7712
2020-10-18,BC,8112,731179,8335.285714285714,1.99,43,62325
2020-10-18,Fraser,3505,282119,3589.1428571428573,3.12,43,28735
2020-10-18,Interior,563,84725,674.2857142857143,0.76,51.5,5028
2020-10-18,Northern,85,27054,205.85714285714286,1.25,43,1289
2020-10-18,Unknown,8,575,57.714285714285715,0,0,12
2020-10-18,Vancouver Coastal,2898,248674,2772,1.58,43,20406
2020-10-18,Vancouver Island,1053,88032,1092.5714285714287,0.18,24,6855
2020-10-19,BC,5324,736503,8368.57142857143,1.97,27.7,62325
2020-10-19,Fraser,1991,284110,3542.4285714285716,3.11,43,28735
2020-10-19,Interior,608,85333,693.5714285714286,0.97,44.2,5028
2020-10-19,Northern,146,27200,223.42857142857142,1.28,43,1289
2020-10-19,Unknown,0,0,NA,0,0,0
2020-10-19,Vancouver Coastal,1603,250277,2805.8571428571427,1.54,20.6,20406
2020-10-19,Vancouver Island,976,89008,1102,0.16,24,6855
2020-10-20,BC,10483,746986,9088.714285714286,1.98,23.4,62325
2020-10-20,Fraser,4803,288913,3962.285714285714,3.16,27.3,28735
2020-10-20,Interior,851,86184,740.1428571428571,1,28,5028
2020-10-20,Northern,157,27357,216.42857142857142,1.39,19.8,1289
2020-10-20,Unknown,0,0,NA,0,0,0
2020-10-20,Vancouver Coastal,3586,253863,3053.5714285714284,1.39,19,20406
2020-10-20,Vancouver Island,1086,90094,1115.142857142857,0.13,24,6855
2020-10-21,BC,10416,757402,9288,2.24,24,62325
2020-10-21,Fraser,4841,293754,4112.428571428572,3.61,32.8,28735
2020-10-21,Interior,721,86905,723.1428571428571,1.32,27.5,5028
2020-10-21,Northern,241,27598,225.14285714285714,1.4,33.2,1289
2020-10-21,Unknown,1,576,57.714285714285715,0,43,12
2020-10-21,Vancouver Coastal,3514,257377,3097.5714285714284,1.46,21,20406
2020-10-21,Vancouver Island,1098,91192,1128.4285714285713,0.16,24,6855
2020-10-22,BC,6599,764001,8680.142857142857,2.47,27.9,62325
2020-10-22,Fraser,2959,296713,3817.1428571428573,3.97,43,28735
2020-10-22,Interior,712,87617,725.4285714285714,1.61,31.1,5028
2020-10-22,Northern,233,27831,222,1.61,43,1289
2020-10-22,Unknown,0,0,NA,0,0,0
2020-10-22,Vancouver Coastal,1846,259223,2842.4285714285716,1.6,21.9,20406
2020-10-22,Vancouver Island,849,92041,1071.857142857143,0.15,24,6855
2020-10-23,BC,12164,776165,9184.285714285714,2.42,29.4,62325
2020-10-23,Fraser,5948,302661,4166.285714285715,3.8,35.2,28735
2020-10-23,Interior,844,88461,725,1.75,34.6,5028
2020-10-23,Northern,228,28059,194,2.28,43,1289
2020-10-23,Unknown,0,0,NA,0,0,0
2020-10-23,Vancouver Coastal,4117,263340,3049.8571428571427,1.48,25.6,20406
2020-10-23,Vancouver Island,1027,93068,1047.857142857143,0.14,24,6855
2020-10-24,BC,9227,785392,8903.57142857143,2.74,21.1,62325
2020-10-24,Fraser,4688,307349,4105,4.4,20.4,28735
2020-10-24,Interior,729,89190,718.2857142857143,1.69,28.9,5028
2020-10-24,Northern,199,28258,184.14285714285714,2.25,43,1289
2020-10-24,Unknown,3,579,38.857142857142854,0,22.8,12
2020-10-24,Vancouver Coastal,2842,266182,2915.1428571428573,1.56,19,20406
2020-10-24,Vancouver Island,766,93834,979.2857142857143,0.13,24,6855
2020-10-25,BC,6758,792150,8710.142857142857,2.87,29.6,60421
2020-10-25,Fraser,3278,310627,4072.5714285714284,4.58,30.7,27934
2020-10-25,Interior,529,89719,713.4285714285714,1.86,30.9,4744
2020-10-25,Northern,125,28383,189.85714285714286,2.33,24,1350
2020-10-25,Unknown,0,0,NA,0,0,0
2020-10-25,Vancouver Coastal,2243,268425,2821.5714285714284,1.56,33.6,20427
2020-10-25,Vancouver Island,583,94417,912.1428571428571,0.14,24,5962
2020-10-26,BC,5150,797300,8685.285714285714,3.07,20.8,60421
2020-10-26,Fraser,2312,312939,4118.428571428572,4.88,19,27934
2020-10-26,Interior,519,90238,700.7142857142857,2.02,19.3,4744
2020-10-26,Northern,142,28525,189.28571428571428,2.57,23.9,1350
2020-10-26,Unknown,0,0,NA,0,0,0
2020-10-26,Vancouver Coastal,1486,269911,2804.8571428571427,1.61,19,20427
2020-10-26,Vancouver Island,691,95108,871.4285714285714,0.16,24,5962
2020-10-27,BC,9636,806936,8564.285714285714,3.14,19,60421
2020-10-27,Fraser,4370,317309,4056.5714285714284,4.92,19,27934
2020-10-27,Interior,667,90905,674.4285714285714,2.08,21.3,4744
2020-10-27,Northern,183,28708,193,3.26,19,1350
2020-10-27,Unknown,0,0,NA,0,0,0
2020-10-27,Vancouver Coastal,3642,273553,2812.8571428571427,1.68,19,20427
2020-10-27,Vancouver Island,774,95882,826.8571428571429,0.24,24,5962
2020-10-28,BC,10165,817101,8528.42857142857,3.13,24,60421
2020-10-28,Fraser,4654,321963,4029.8571428571427,4.94,21.6,27934
2020-10-28,Interior,640,91545,662.8571428571429,1.9,23.9,4744
2020-10-28,Northern,242,28950,193.14285714285714,3.48,18.7,1350
2020-10-28,Unknown,0,0,NA,0,0,0
2020-10-28,Vancouver Coastal,3438,276991,2802,1.68,21.8,20427
2020-10-28,Vancouver Island,1191,97073,840.1428571428571,0.15,24,5962
2020-10-29,BC,10487,827588,9083.857142857143,3.15,24,60421
2020-10-29,Fraser,4648,326611,4271.142857142857,5.09,25.3,27934
2020-10-29,Interior,918,92463,692.2857142857143,1.63,28.7,4744
2020-10-29,Northern,267,29217,198,3.32,19,1350
2020-10-29,Unknown,1,580,2.2857142857142856,0,45.7,4
2020-10-29,Vancouver Coastal,3569,280560,3048.1428571428573,1.64,19,20427
2020-10-29,Vancouver Island,1084,98157,873.7142857142857,0.16,24,5962
2020-10-30,BC,9587,837175,8715.714285714286,3.47,22.9,60421
2020-10-30,Fraser,4559,331170,4072.714285714286,5.61,23.2,27934
2020-10-30,Interior,740,93203,677.4285714285714,1.56,28.7,4744
2020-10-30,Northern,236,29453,199.14285714285714,2.94,19,1350
2020-10-30,Unknown,0,0,NA,0,0,0
2020-10-30,Vancouver Coastal,3115,283675,2905,1.92,19,20427
2020-10-30,Vancouver Island,937,99094,860.8571428571429,0.23,24,5962
2020-10-31,BC,8638,845813,8631.57142857143,3.65,21,60421
2020-10-31,Fraser,4113,335283,3990.5714285714284,5.81,21.6,27934
2020-10-31,Interior,731,93934,677.7142857142857,1.69,30.4,4744
2020-10-31,Northern,155,29608,192.85714285714286,3.04,43,1350
2020-10-31,Unknown,3,583,2.5714285714285716,0,25.8,4
2020-10-31,Vancouver Coastal,2934,286609,2918.1428571428573,2.17,19,20427
2020-10-31,Vancouver Island,702,99796,851.7142857142857,0.3,24,5962
2020-11-01,BC,6626,852439,8612.714285714286,3.9,32.7,60708
2020-11-01,Fraser,3370,338653,4003.714285714286,6.22,33.3,29170
2020-11-01,Interior,553,94487,681.1428571428571,1.64,34.3,5010
2020-11-01,Northern,94,29702,188.42857142857142,3.03,43,1301
2020-11-01,Unknown,0,0,NA,0,0,0
2020-11-01,Vancouver Coastal,2119,288728,2900.4285714285716,2.31,30.6,19949
2020-11-01,Vancouver Island,490,100286,838.4285714285714,0.37,24,5278
2020-11-02,BC,4854,857293,8570.42857142857,4.05,21,60708
2020-11-02,Fraser,2102,340755,3973.714285714286,6.43,22.1,29170
2020-11-02,Interior,611,95098,694.2857142857143,1.48,28.4,5010
2020-11-02,Northern,118,29820,185,2.86,27.7,1301
2020-11-02,Unknown,0,0,NA,0,0,0
2020-11-02,Vancouver Coastal,1471,290199,2898.285714285714,2.51,20,19949
2020-11-02,Vancouver Island,552,100838,818.5714285714286,0.4,15,5278
2020-11-03,BC,9879,867172,8605.142857142857,4.21,24,60708
2020-11-03,Fraser,4438,345193,3983.4285714285716,6.58,24,29170
2020-11-03,Interior,773,95871,709.4285714285714,1.59,26.2,5010
2020-11-03,Northern,176,29996,184,2.72,24,1301
2020-11-03,Unknown,0,0,NA,0,0,0
2020-11-03,Vancouver Coastal,3687,293886,2904.714285714286,2.79,24,19949
2020-11-03,Vancouver Island,805,101643,823,0.38,14,5278
2020-11-04,BC,11034,878206,8729.285714285714,4.68,25,60708
2020-11-04,Fraser,5362,350555,4084.5714285714284,7.1,27.9,29170
2020-11-04,Interior,706,96577,718.8571428571429,1.89,27.6,5010
2020-11-04,Northern,159,30155,172.14285714285714,2.66,24,1301
2020-11-04,Unknown,0,0,NA,0,0,0
2020-11-04,Vancouver Coastal,3853,297739,2964,3.23,24,19949
2020-11-04,Vancouver Island,954,102597,789.1428571428571,0.51,15.3,5278
2020-11-05,BC,10682,888888,8757.142857142857,4.91,24,60708
2020-11-05,Fraser,4940,355495,4126.285714285715,7.29,24,29170
