Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
01/23/2022,2227,BRANT,John Noble Home,M544,Brantford,156,<5,0,17
01/23/2022,3895,TORONTO,Kennedy Lodge,2654,Scarborough,289,15,42,7
01/23/2022,2246,NIAGARA,Kilean Lodge,1866,Grimsby,50,<5,0,<5
01/23/2022,2270,YORK REGION,King City Lodge Nursing Home,2113,King City,36,0,11,<5
01/23/2022,2254,PERTH,Kingsway Lodge Nursing Home,2726,St Marys,63,<5,0,6
01/23/2022,3895,TORONTO,Kipling Acres,M545,Etobicoke,337,0,17,9
01/23/2022,2254,PERTH,Knollcrest Lodge,2996,Milverton,80,0,<5,5
01/23/2022,2270,YORK REGION,Kristus Darzs Latvian Home,2997,Woodbridge,100,12,13,17
01/23/2022,3895,TORONTO,Labdara Lithuanian Nursing Home,2860,Etobicoke,90,9,<5,12
01/23/2022,3895,TORONTO,Lakeshore Lodge,M595,Etobicoke,150,15,14,17
01/23/2022,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128,<5,6,8
01/23/2022,2230,DURHAM,Lakeview Manor,M546,Beaverton,149,0,0,10
01/23/2022,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160,9,<5,14
01/23/2022,2243,"LEEDS,GRENVILLE,LANARK",Lanark Lodge,M548,Perth,163,0,0,14
01/23/2022,2270,YORK REGION,Langstaff Square Care Community,2907,Richmond Hill,160,0,0,14
01/23/2022,2266,WELLINGTON-DUFFERIN-GUELPH,LaPointe-Fisher Nursing Home,2358,Guelph,92,<5,<5,13
01/23/2022,2260,SIMCOE-MUSKOKA,Leacock Care Centre,2835,Orillia,145,5,0,7
01/23/2022,2268,WINDSOR-ESSEX,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,84,5,0,9
01/23/2022,2233,GREY-BRUCE,Lee Manor Home,M549,Owen Sound,150,0,0,0
01/23/2022,2246,NIAGARA,Linhaven,M551,St Catherines,248,8,0,26
01/23/2022,2270,YORK REGION,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,170,10,<5,34
01/23/2022,2253,PEEL,Malton Village Long Term Care Centre,M618,Mississauga,160,<5,<5,12
01/23/2022,4913,SOUTH WEST,Maple Manor Nursing Home,1049,Tillsonburg,107,<5,20,5
01/23/2022,2233,GREY-BRUCE,Maple View,2690,Owen Sound,29,5,0,17
01/23/2022,2270,YORK REGION,Markhaven,2924,Markham,96,0,17,5
01/23/2022,2258,EASTERN ONTARIO,Maxville Manor,3000,Maxville,122,9,0,8
01/23/2022,3895,TORONTO,Maynard Nursing Home,2211,Toronto,77,0,<5,7
01/23/2022,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160,0,0,7
01/23/2022,2244,MIDDLESEX-LONDON,Meadow Park (London),2643,London,126,0,<5,8
01/23/2022,2246,NIAGARA,Mennonite Brethren Senior Citizens Home,3016,St Catherines,128,<5,14,0
01/23/2022,3895,TORONTO,Midland Gardens Care Community,2789,Scarborough,299,6,44,11
01/23/2022,2260,SIMCOE-MUSKOKA,Mill Creek Care Centre,2981,Barrie,160,6,0,11
01/23/2022,2246,NIAGARA,Millennium Trail Manor,2948,Niagara Falls,160,<5,25,<5
01/23/2022,2253,PEEL,Mississauga Long Term Care Facility,1078,Mississauga,55,<5,0,9
01/23/2022,3895,TORONTO,Mon Sheong Home for the Aged,3002,Toronto,105,0,33,7
01/23/2022,2270,YORK REGION,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,192,<5,<5,<5
01/23/2022,2270,YORK REGION,Mon Sheong Stouffville Long-Term Care Centre,3055,Stouffville,320,<5,0,7
01/23/2022,2251,OTTAWA,Montfort,2886,Ottawa,128,30,30,8
01/23/2022,2244,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,C596,London,394,0,5,<5
01/23/2022,2236,HALTON,Mount Nemo Christian Nursing Home,2577,Burlington,61,<5,8,<5
01/23/2022,2260,SIMCOE-MUSKOKA,Muskoka Landing,2840,Huntsville,94,23,<5,13
01/23/2022,2260,SIMCOE-MUSKOKA,Muskoka Shores Care Community,2819,Gravenhurst,207,24,<5,11
01/23/2022,2246,NIAGARA,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,115,0,0,7
01/23/2022,2246,NIAGARA,Niagara Long Term Care Residence,2618,Niagara On The Lake,124,21,15,10
01/23/2022,3895,TORONTO,Nisbet Lodge,3003,Toronto,103,0,9,5
01/23/2022,2265,WATERLOO,Nithview Home,3004,New Hamburg,97,<5,0,7
01/23/2022,3895,TORONTO,Norfinch Care Community,2918,North York,160,<5,0,8
01/23/2022,2236,HALTON,Northridge,2862,Oakville,133,5,<5,<5
01/23/2022,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179,0,0,10
01/23/2022,3895,TORONTO,Norwood Nursing Home,2201,Toronto,60,<5,5,5
01/23/2022,2246,NIAGARA,Oakwood Park Lodge,2661,Niagara Falls,153,0,35,6
01/23/2022,2230,DURHAM,Orchard Villa,2693,Pickering,233,33,70,7
01/23/2022,2260,SIMCOE-MUSKOKA,Owen Hill Care Community,2584,Barrie,57,9,12,<5
01/23/2022,2227,BRANT,Park Lane Terrace,2779,Paris,132,<5,0,6
01/23/2022,2270,YORK REGION,Parkview Home Long-Term Care,2968,Stouffville,128,0,<5,16
01/23/2022,2233,GREY-BRUCE,Parkview Manor Health Care Centre,1053,Chesley,34,8,0,<5
01/23/2022,2237,HAMILTON,Parkview Nursing Centre,2700,Hamilton,126,0,0,<5
01/23/2022,2265,WATERLOO,peopleCare A.R. Goudie Kitchener,2990,Kitchener,80,0,9,8
01/23/2022,2265,WATERLOO,peopleCare Hilltop Manor Cambridge,2606,Cambridge,185,70,0,20
01/23/2022,2243,"LEEDS,GRENVILLE,LANARK",Perth Community Care Centre,962,Perth,121,<5,<5,5
01/23/2022,2251,OTTAWA,Peter D. Clark Centre,M609,Ottawa,216,0,9,5
01/23/2022,2237,HAMILTON,Pine Villa Nursing Home,2750,Stoney Creek,41,<5,0,0
01/23/2022,2258,EASTERN ONTARIO,Pinecrest (Plantagenet),2797,Plantagenet,60,16,11,15
01/23/2022,2239,HURON,Pinecrest Manor,2600,Lucknow,61,0,0,<5
01/23/2022,2261,SUDBURY,Pioneer Manor,M566,Sudbury,433,67,9,50
01/23/2022,2236,HALTON,Post Inn Village,M620,Oakville,228,12,<5,18
01/23/2022,3895,TORONTO,Providence Healthcare,3006,Scarborough,288,5,<5,6
01/23/2022,2241,KINGSTON FRONTENAC L & A,Providence Manor,3005,Kingston,243,<5,0,<5
01/23/2022,2237,HAMILTON,Queen's Garden,2853,Hamilton,128,<5,0,9
01/23/2022,2246,NIAGARA,R. H. Lawson Eventide Home,2991,Niagara Falls,101,<5,7,<5
01/23/2022,2235,HALIBURTON KAWARTHA PR,Regency Long Term Care Home,2511,Port Hope,60,<5,0,6
01/23/2022,2268,WINDSOR-ESSEX,Regency Park Long Term Care Home,2760,Windsor,72,0,6,5
01/23/2022,2237,HAMILTON,Regina Gardens,2922,Hamilton,128,12,0,13
01/23/2022,2258,EASTERN ONTARIO,Residence Prescott et Russell,M567,Hawkesbury,146,14,15,8
01/23/2022,2251,OTTAWA,Residence Saint-Louis,3013,Ottawa,198,13,11,9
01/23/2022,2241,KINGSTON FRONTENAC L & A,Rideaucrest Home,M569,Kingston,170,<5,0,<5
01/23/2022,2237,HAMILTON,Ridgeview,2849,Stoney Creek,120,<5,<5,6
01/23/2022,2270,YORK REGION,River Glen Haven Nursing Home,1021,Sutton West,119,0,36,7
01/23/2022,2240,CHATHAM-KENT,Riverview Gardens,M626,Chatham,320,<5,0,8
01/23/2022,2255,PETERBOROUGH,Riverview Manor Nursing Home,2722,Peterborough,124,16,0,14
01/23/2022,3895,TORONTO,Rockcliffe Care Community,2131,Scarborough,204,33,23,27
01/23/2022,2233,GREY-BRUCE,Rockwood Terrace Home for the Aged,M570,Durham,100,<5,<5,<5
01/23/2022,2243,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,2671,Jasper,78,16,5,9
01/23/2022,2251,OTTAWA,Royal Ottawa Place,2933,Ottawa,64,0,0,<5
01/23/2022,2246,NIAGARA,Royal Rose Place,3049,Welland,96,0,20,5
01/23/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Royal Terrace,2767,Palmerston,67,0,0,<5
01/23/2022,2265,WATERLOO,Saint Luke's Place,3014,Cambridge,114,23,<5,27
01/23/2022,2258,EASTERN ONTARIO,Sandfield Place,2778,Cornwall,53,<5,<5,<5
01/23/2022,2258,EASTERN ONTARIO,Sarsfield Colonial Home,943,Sarsfield,46,<5,<5,0
01/23/2022,4913,SOUTH WEST,Secord Trails Care Community,2628,Ingersoll,80,6,<5,12
01/23/2022,3895,TORONTO,Seven Oaks,M571,Scarborough,249,0,41,6
01/23/2022,2237,HAMILTON,Shalom Village Nursing Home,2775,Hamilton,127,5,17,0
01/23/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Shelburne Long Term Care Home,2762,Shelburne,60,<5,18,<5
01/23/2022,3895,TORONTO,Shepherd Lodge,2782,Toronto,252,49,12,27
01/23/2022,2253,PEEL,Sheridan Villa,M572,Mississauga,142,<5,<5,13
01/23/2022,2270,YORK REGION,Sherwood Court Long Term Care Centre,2894,Maple,96,0,0,5
01/23/2022,2243,"LEEDS,GRENVILLE,LANARK",Sherwood Park Manor,2640,Brockville,107,18,0,10
01/23/2022,2253,PEEL,Silverthorn Care Community,2956,Mississauga,160,5,0,14
01/23/2022,2256,PORCUPINE,South Centennial Manor,3028,Iroquois Falls,69,9,0,<5
01/23/2022,2262,THUNDER BAY,Southbridge Lakehead,1159,Thunder Bay,131,12,0,9
01/23/2022,2262,THUNDER BAY,Southbridge Pinewood,2962,Thunder Bay,128,5,0,<5
01/23/2022,2262,THUNDER BAY,Southbridge Roseview,2866,Thunder Bay,157,<5,23,5
01/23/2022,2270,YORK REGION,Southlake Residential Care Village,2955,Newmarket,224,10,<5,22
01/23/2022,2265,WATERLOO,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,128,10,<5,8
01/23/2022,3895,TORONTO,St. Clair O'Connor Community Nursing Home,2719,East York,25,0,8,<5
01/23/2022,3895,TORONTO,St. George Care Community,2594,Toronto,238,<5,19,14
01/23/2022,2258,EASTERN ONTARIO,St. Jacques Nursing Home,2691,Embrun,60,26,<5,15
01/23/2022,2255,PETERBOROUGH,St. Joseph's at Fleming,2935,Peterborough,200,5,<5,9
01/23/2022,2266,WELLINGTON-DUFFERIN-GUELPH,"St. Joseph's Health Centre, Guelph",3011,Guelph,240,<5,0,<5
01/23/2022,2227,BRANT,St. Joseph's Lifecare Centre,2976,Brantford,205,5,0,9
01/23/2022,2237,HAMILTON,"St. Joseph's Villa, Dundas",2975,Dundas,425,10,9,<5
01/23/2022,2243,"LEEDS,GRENVILLE,LANARK",St. Lawrence Lodge,M576,Brockville,224,9,0,7
01/23/2022,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288,<5,7,21
01/23/2022,2237,HAMILTON,St. Peter's Residence at Chedoke,2927,Hamilton,221,0,0,20
01/23/2022,2265,WATERLOO,Stirling Heights,2863,Cambridge,110,0,0,<5
01/23/2022,2244,MIDDLESEX-LONDON,Strathmere Lodge,M627,Strathroy,160,14,0,21
01/23/2022,2253,PEEL,Streetsville Care Community,2648,Mississauga,118,<5,15,<5
01/23/2022,2242,LAMBTON,Sumac Lodge,2573,Sarnia,100,34,<5,32
01/23/2022,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206,<5,<5,18
01/23/2022,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104,6,34,0
01/23/2022,2265,WATERLOO,Sunnyside Home,M578,Kitchener,263,27,<5,71
01/23/2022,3895,TORONTO,Suomi-Koti Toronto Nursing Home,2792,Toronto,34,0,8,<5
01/23/2022,2253,PEEL,Tall Pines Long Term Care Centre,M616,Brampton,160,<5,<5,16
01/23/2022,2263,TIMISKAMING,Teck Pioneer Residence,M619,Kirkland Lake,81,13,<5,9
01/23/2022,2227,BRANT,Telfer Place,2742,Paris,45,6,0,5
01/23/2022,3895,TORONTO,Tendercare Living Centre,2649,Scarborough,254,0,81,10
01/23/2022,4913,SOUTH WEST,Terrace Lodge,M583,Aylmer,100,<5,0,<5
01/23/2022,2266,WELLINGTON-DUFFERIN-GUELPH,The Elliott Long Term Care Residence,M633,Guelph,85,0,0,13
01/23/2022,2257,RENFREW,The Grove Nursing Home,2699,Arnprior,96,0,0,5
01/23/2022,2246,NIAGARA,The Henley House,2909,St Catherines,160,0,0,5
01/23/2022,3895,TORONTO,The Jewish Home for the Aged,2824,North York,472,30,10,36
01/23/2022,3895,TORONTO,The Kensington Gardens,2852,Toronto,350,<5,12,14
01/23/2022,4913,SOUTH WEST,The Maples Home for Seniors,2093,Tavistock,43,<5,0,<5
01/23/2022,2237,HAMILTON,The Meadows,2844,Ancaster,128,14,11,14
01/23/2022,2246,NIAGARA,The Meadows of Dorchester,M515,Niagara Falls,121,<5,<5,6
01/23/2022,3895,TORONTO,The O'Neill Centre,2631,Toronto,162,<5,6,16
01/23/2022,2251,OTTAWA,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,450,16,13,<5
01/23/2022,2260,SIMCOE-MUSKOKA,The Pines,M564,Bracebridge,160,10,<5,11
01/23/2022,2251,OTTAWA,The Salvation Army Ottawa Grace Manor,2873,Ottawa,128,0,0,<5
01/23/2022,2260,SIMCOE-MUSKOKA,The Villa Care Centre,1101,Midland,114,23,0,14
01/23/2022,2265,WATERLOO,The Village at University Gates,3048,Waterloo,192,0,<5,10
01/23/2022,2268,WINDSOR-ESSEX,The Village of Aspen Lake,3037,Windsor,192,0,11,14
01/23/2022,2253,PEEL,The Village of Erin Meadows,2881,Mississauga,180,<5,20,11
01/23/2022,2244,MIDDLESEX-LONDON,The Village of Glendale Crossing,2979,London,192,32,0,29
01/23/2022,3895,TORONTO,The Village of Humber Heights,2957,Etobicoke,192,11,30,18
01/23/2022,2266,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,2915,Guelph,192,11,10,23
01/23/2022,2253,PEEL,The Village of Sandalwood Park,2859,Brampton,120,<5,0,20
01/23/2022,2236,HALTON,The Village of Tansley Woods,2854,Burlington,144,7,6,14
01/23/2022,2230,DURHAM,The Village of Taunton Mills,2902,Whitby,120,9,0,5
01/23/2022,2237,HAMILTON,The Village of Wentworth Heights,2841,Hamilton,120,<5,0,12
01/23/2022,2237,HAMILTON,The Wellington Nursing Home,2784,Hamilton,102,0,<5,<5
01/23/2022,3895,TORONTO,The Wexford,3021,Scarborough,166,11,8,8
01/23/2022,2270,YORK REGION,The Willows Estate Nursing Home,2174,Aurora,84,<5,13,8
01/23/2022,2246,NIAGARA,The Woodlands of Sunset,M617,Welland,121,<5,<5,10
01/23/2022,2268,WINDSOR-ESSEX,Tilbury Manor Nursing Home,1064,Tilbury,75,0,0,5
01/23/2022,3895,TORONTO,Tony Stacey Centre for Veterans' Care,3001,Toronto,100,<5,20,9
01/23/2022,2242,LAMBTON,Trillium Villa Nursing Home,2217,Sarnia,152,11,0,18
01/23/2022,2265,WATERLOO,Trinity Village Care Centre,2580,Kitchener,150,5,18,26
01/23/2022,3895,TORONTO,True Davidson Acres,M586,Toronto,187,<5,<5,20
01/23/2022,2258,EASTERN ONTARIO,Tsiionkwanonhsote,2800,Akwesasne,50,<5,6,<5
01/23/2022,2253,PEEL,Tullamore Care Community,963,Brampton,159,<5,13,<5
01/23/2022,2253,PEEL,Tyndall Nursing Home,2656,Mississauga,151,0,35,<5
01/23/2022,3895,TORONTO,Ukrainian Canadian Care Centre,2809,Etobicoke,152,0,10,8
01/23/2022,2270,YORK REGION,Union Villa,3018,Unionville,160,<5,0,16
01/23/2022,2246,NIAGARA,United Mennonite Home,2951,Vineland,128,<5,0,<5
01/23/2022,2257,RENFREW,Valley Manor Nursing Home,2675,Barrys Bay,90,0,0,8
01/23/2022,4913,SOUTH WEST,Valleyview Home,M628,St Thomas,136,<5,<5,7
01/23/2022,3895,TORONTO,Valleyview Residence,2954,North York,174,16,5,18
01/23/2022,2253,PEEL,Vera M. Davis Community Care Centre,2734,Bolton,64,<5,0,<5
01/23/2022,2237,HAMILTON,Victoria Gardens Long Term Care,2806,Hamilton,76,5,0,15
01/23/2022,2260,SIMCOE-MUSKOKA,Victoria Village Manor,2914,Barrie,128,<5,0,5
01/23/2022,3895,TORONTO,Villa Colombo Homes for the Aged,3020,Toronto,391,18,34,21
01/23/2022,2270,YORK REGION,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,160,0,26,6
01/23/2022,2253,PEEL,Villa Forum,2855,Mississauga,160,8,16,17
01/23/2022,2270,YORK REGION,Villa Leonardo Gambin,2947,Woodbridge,168,0,27,8
01/23/2022,2251,OTTAWA,Villa Marconi,2818,Ottawa,128,9,7,11
01/23/2022,2235,HALIBURTON KAWARTHA PR,Warkworth Place,2803,Warkworth,60,<5,<5,<5
01/23/2022,2242,LAMBTON,Watford Quality Care Centre,2652,Watford,63,0,0,5
01/23/2022,3895,TORONTO,Wellesley Central Place,2959,Toronto,150,<5,10,17
01/23/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,M629,Fergus,176,0,<5,6
01/23/2022,3895,TORONTO,Wesburn Manor,M612,Etobicoke,192,<5,<5,10
01/23/2022,2246,NIAGARA,West Park Health Centre,1500,St Catherines,101,5,<5,<5
01/23/2022,3895,TORONTO,West Park Long Term Care Centre,2848,Toronto,200,<5,30,<5
01/23/2022,2238,HASTINGS PRINCE EDWARD,Westgate Lodge Nursing Home,2623,Belleville,88,8,0,<5
01/23/2022,2244,MIDDLESEX-LONDON,Westmount Gardens Long Term Care Home,2878,London,160,0,<5,18
01/23/2022,3895,TORONTO,Weston Terrace Care Community,2874,Toronto,224,26,39,22
01/23/2022,3895,TORONTO,Westside,2663,Etobicoke,242,<5,50,7
01/23/2022,2249,NORTHWESTERN,Wiigwas Elder and Senior Care,2620,Kenora,96,10,<5,7
01/23/2022,2230,DURHAM,Winbourne Park,2871,Ajax,110,<5,<5,10
01/23/2022,2270,YORK REGION,Woodbridge Vista Care Community,2945,Woodbridge,224,20,32,<5
01/23/2022,2258,EASTERN ONTARIO,Woodland Villa,2743,Long Sault,111,7,7,<5
01/23/2022,2260,SIMCOE-MUSKOKA,Woods Park Care Centre,2821,Barrie,123,13,0,11
01/23/2022,2236,HALTON,Wyndham Manor Long Term Care Centre,2910,Oakville,128,13,17,26
01/23/2022,2270,YORK REGION,Yee Hong Centre - Markham,2876,Markham,200,<5,<5,6
01/23/2022,3895,TORONTO,Yee Hong Centre - Scarborough McNicoll,2801,Scarborough,155,0,0,<5
01/23/2022,2270,YORK REGION,York Region Newmarket Health Centre,M534,Newmarket,132,0,<5,5
01/24/2022,2242,LAMBTON,Afton Park Place Long Term Care Community,2872,Sarnia,128,<5,<5,0
01/24/2022,2246,NIAGARA,"Albright Gardens Homes, Incorporated",2983,Beamsville,231,57,<5,36
01/24/2022,2237,HAMILTON,Alexander Place,2861,Waterdown,128,<5,<5,21
01/24/2022,2226,ALGOMA,Algoma Manor Nursing Home,3041,Thessalon,96,<5,0,7
01/24/2022,2236,HALTON,Allendale,M536,Milton,200,<5,28,<5
01/24/2022,3895,TORONTO,Altamont Care Community,956,Scarborough,159,0,53,10
01/24/2022,2237,HAMILTON,Arbour Creek Long-Term Care Centre,2930,Hamilton,129,20,0,18
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Avalon Retirement Centre,2715,Orangeville,137,<5,0,5
01/24/2022,4913,SOUTH WEST,Babcock Community Care Centre,2626,Wardsville,60,<5,<5,6
01/24/2022,2268,WINDSOR-ESSEX,Banwell Gardens Care Centre,2263,Windsor,142,47,24,28
01/24/2022,2265,WATERLOO,Barnswallow Place Care Community,2830,Elmira,96,6,0,<5
01/24/2022,2260,SIMCOE-MUSKOKA,Bay Haven Nursing Home,2657,Collingwood,60,<5,<5,<5
01/24/2022,2243,"LEEDS,GRENVILLE,LANARK",Bayfield Manor,2772,Kemptville,66,0,0,<5
01/24/2022,2237,HAMILTON,BayWoods Place,2581,Hamilton,128,<5,<5,9
01/24/2022,2246,NIAGARA,Bella Senior Care Residences,2890,Niagara Falls,160,12,6,11
01/24/2022,3895,TORONTO,Belmont House,2985,Toronto,140,5,0,35
01/24/2022,2238,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,2901,Belleville,128,0,0,<5
01/24/2022,3895,TORONTO,Bendale Acres,M504,Scarborough,302,18,<5,43
01/24/2022,2268,WINDSOR-ESSEX,Berkshire Care Centre,2541,Windsor,231,<5,16,13
01/24/2022,3895,TORONTO,Better Living at Thompson House,3017,North York,136,22,<5,16
01/24/2022,2236,HALTON,Billings Court Manor,2938,Burlington,160,21,<5,11
01/24/2022,2237,HAMILTON,Blackadar Continuing Care Centre,2641,Dundas,80,<5,<5,<5
01/24/2022,2270,YORK REGION,Bloomington Cove Care Community,2697,Stouffville,113,16,0,18
01/24/2022,2230,DURHAM,Bon Air Long Term Care Residence,2613,Cannington,55,<5,0,<5
01/24/2022,2260,SIMCOE-MUSKOKA,Bradford Valley Care Community,2905,Bradford,246,10,15,27
01/24/2022,2239,HURON,Braemar Retirement Centre,2788,Wingham,69,29,0,<5
01/24/2022,2227,BRANT,Brierwood Gardens,2678,Brantford,79,<5,0,8
01/24/2022,2236,HALTON,Burloak,2857,Burlington,144,43,<5,14
01/24/2022,2253,PEEL,Burton Manor,2953,Brampton,128,<5,23,<5
01/24/2022,2253,PEEL,Camilla Care Community,2472,Mississauga,236,6,68,8
01/24/2022,2258,EASTERN ONTARIO,Caressant Care Bourget,1160,Bourget,56,0,0,9
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,2603,Fergus,87,0,0,<5
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Harriston,2595,Harriston,89,25,<5,7
01/24/2022,2235,HALIBURTON KAWARTHA PR,Caressant Care Lindsay Nursing Home,2701,Lindsay,124,6,0,5
01/24/2022,2238,HASTINGS PRINCE EDWARD,Caressant Care Marmora,2718,Marmora,84,0,0,14
01/24/2022,2235,HALIBURTON KAWARTHA PR,Caressant Care on McLaughlin Road,2916,Lindsay,96,<5,18,<5
01/24/2022,2251,OTTAWA,Carleton Lodge,M508,Nepean,161,5,0,9
01/24/2022,2251,OTTAWA,Carlingview Manor,2420,Ottawa,303,12,61,8
01/24/2022,2247,NORTH BAY-PARRY SOUND,Cassellholme,M509,North Bay,240,6,0,13
01/24/2022,3895,TORONTO,Castleview Wychwood Towers,M510,Toronto,456,10,<5,49
01/24/2022,2253,PEEL,Cawthra Gardens,2912,Mississauga,192,<5,<5,13
01/24/2022,2270,YORK REGION,Cedarvale Lodge Retirement and Care Community,2769,Keswick,60,<5,0,<5
01/24/2022,3895,TORONTO,Cedarvale Terrace,2591,Toronto,218,10,9,13
01/24/2022,2226,ALGOMA,Cedarwood Lodge,7093,Sault Ste. Marie,50,<5,0,<5
01/24/2022,2234,HALDIMAND-NORFOLK,Cedarwood Village,2768,Simcoe,90,0,0,<5
01/24/2022,2251,OTTAWA,Centre d'Accueil Champlain,M511,Vanier,160,23,<5,12
01/24/2022,2258,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,2988,Clarence Creek,113,23,<5,7
01/24/2022,2270,YORK REGION,Chartwell Aurora Long Term Care Residence,2630,Aurora,235,7,11,15
01/24/2022,2236,HALTON,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,175,7,5,5
01/24/2022,3895,TORONTO,Chartwell Gibson Long Term Care Residence,2556,North York,202,<5,26,12
01/24/2022,2244,MIDDLESEX-LONDON,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,64,<5,0,7
01/24/2022,2270,YORK REGION,Chartwell Pine Grove Long Term Care Residence,2808,Woodbridge,96,0,11,9
01/24/2022,2268,WINDSOR-ESSEX,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,160,<5,0,6
01/24/2022,3895,TORONTO,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,197,<5,12,<5
01/24/2022,2236,HALTON,Chartwell Waterford Long Term Care Residence,2908,Oakville,168,<5,16,6
01/24/2022,2253,PEEL,Chartwell Wenleigh Long Term Care Residence,2833,Mississauga,161,<5,0,9
01/24/2022,3895,TORONTO,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,187,7,26,15
01/24/2022,2265,WATERLOO,Chartwell Westmount Long Term Care Residence,2880,Kitchener,160,14,19,10
01/24/2022,3895,TORONTO,Chartwell White Eagle Long Term Care Residence,2583,Toronto,56,0,14,<5
01/24/2022,2237,HAMILTON,Chartwell Willowgrove Long Term Care Residence,2921,Ancaster,169,7,19,<5
01/24/2022,2230,DURHAM,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,172,<5,0,<5
01/24/2022,3895,TORONTO,Cheltenham Care Community,922,North York,170,17,6,23
01/24/2022,3895,TORONTO,Chester Village,2970,Toronto,203,0,0,14
01/24/2022,2237,HAMILTON,Clarion Nursing Home,2721,Stoney Creek,100,11,<5,23
01/24/2022,2260,SIMCOE-MUSKOKA,Collingwood Nursing Home,2781,Collingwood,64,0,0,<5
01/24/2022,2253,PEEL,Cooksville Care Centre,2124,Mississauga,192,0,21,17
01/24/2022,3895,TORONTO,Copernicus Lodge,2937,Toronto,228,8,22,24
01/24/2022,2240,CHATHAM-KENT,Copper Terrace,1115,Chatham,138,<5,0,<5
01/24/2022,2244,MIDDLESEX-LONDON,Country Terrace,907,Komoka,120,<5,26,<5
01/24/2022,3895,TORONTO,Craiglee Nursing Home,2503,Scarborough,169,<5,29,6
01/24/2022,2260,SIMCOE-MUSKOKA,Creedan Valley Care Community,2633,Creemore,95,0,0,<5
01/24/2022,2236,HALTON,Creek Way Village,M623,Burlington,144,21,<5,10
01/24/2022,3895,TORONTO,Cummer Lodge,M512,North York,391,9,<5,12
01/24/2022,2246,NIAGARA,Deer Park Villa,M611,Grimsby,40,<5,0,5
01/24/2022,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160,8,<5,13
01/24/2022,2234,HALDIMAND-NORFOLK,Delhi Long Term Care Centre,2660,Delhi,60,13,0,13
01/24/2022,3895,TORONTO,Dom Lipa,2794,Etobicoke,66,7,0,12
01/24/2022,2246,NIAGARA,Douglas H. Rapelje Lodge,M604,Welland,120,0,9,9
01/24/2022,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252,5,65,25
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Dufferin Oaks,M516,Shelburne,160,8,0,8
01/24/2022,2237,HAMILTON,Dundurn Place Care Centre,2739,Hamilton,201,12,<5,<5
01/24/2022,2270,YORK REGION,Eagle Terrace,2240,Newmarket,70,0,<5,<5
01/24/2022,2244,MIDDLESEX-LONDON,Earls Court Village,3047,London,128,11,0,24
01/24/2022,3895,TORONTO,Eatonville Care Centre,2468,Etobicoke,247,<5,42,13
01/24/2022,2234,HALDIMAND-NORFOLK,Edgewater Gardens Long Term Care Centre,2963,Dunnville,64,5,<5,<5
01/24/2022,4913,SOUTH WEST,Elgin Manor,M518,St Thomas,90,0,0,6
01/24/2022,2270,YORK REGION,Elginwood,2869,Richmond Hill,124,5,0,<5
01/24/2022,2261,SUDBURY,Elizabeth Centre,2868,Val Caron,128,0,0,12
01/24/2022,3895,TORONTO,Elm Grove Living Centre,2515,Toronto,126,5,19,11
