"date","phu_name","phu_num","outbreak_group","number_ongoing_outbreaks"
"2021-12-08","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"6 Other/Unknown",1
"2021-12-08","HALTON REGION",2236,"2 Congregate Living",1
"2021-12-08","HALTON REGION",2236,"3 Education",6
"2021-12-08","HALTON REGION",2236,"4 Workplace",1
"2021-12-08","HALTON REGION",2236,"6 Other/Unknown",1
"2021-12-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"2 Congregate Living",1
"2021-12-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",9
"2021-12-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",5
"2021-12-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"5 Recreational",5
"2021-12-08","HASTINGS & PRINCE EDWARD COUNTIES",2238,"6 Other/Unknown",2
"2021-12-08","HURON PERTH",5183,"3 Education",5
"2021-12-08","HURON PERTH",5183,"4 Workplace",1
"2021-12-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",2
"2021-12-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",4
"2021-12-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",11
"2021-12-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",5
"2021-12-08","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"6 Other/Unknown",2
"2021-12-08","LAMBTON COUNTY",2242,"3 Education",3
"2021-12-08","LAMBTON COUNTY",2242,"4 Workplace",2
"2021-12-08","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",3
"2021-12-08","MIDDLESEX-LONDON",2244,"1 Congregate Care",1
"2021-12-08","MIDDLESEX-LONDON",2244,"3 Education",8
"2021-12-08","MIDDLESEX-LONDON",2244,"4 Workplace",2
"2021-12-08","MIDDLESEX-LONDON",2244,"5 Recreational",5
"2021-12-08","MIDDLESEX-LONDON",2244,"6 Other/Unknown",3
"2021-12-08","NIAGARA REGION",2246,"2 Congregate Living",2
"2021-12-08","NIAGARA REGION",2246,"3 Education",7
"2021-12-08","NIAGARA REGION",2246,"4 Workplace",1
"2021-12-08","NIAGARA REGION",2246,"5 Recreational",2
"2021-12-08","NIAGARA REGION",2246,"6 Other/Unknown",4
"2021-12-08","NORTH BAY PARRY SOUND DISTRICT",2247,"4 Workplace",1
"2021-12-08","NORTHWESTERN",2249,"6 Other/Unknown",2
"2021-12-08","OXFORD ELGIN-ST.THOMAS",4913,"1 Congregate Care",1
"2021-12-08","OXFORD ELGIN-ST.THOMAS",4913,"2 Congregate Living",2
"2021-12-08","OXFORD ELGIN-ST.THOMAS",4913,"3 Education",4
"2021-12-08","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",2
"2021-12-08","OXFORD ELGIN-ST.THOMAS",4913,"6 Other/Unknown",1
"2021-12-08","PEEL REGION",2253,"1 Congregate Care",1
"2021-12-08","PEEL REGION",2253,"3 Education",20
"2021-12-08","PEEL REGION",2253,"4 Workplace",4
"2021-12-08","PEEL REGION",2253,"5 Recreational",2
"2021-12-08","PEEL REGION",2253,"6 Other/Unknown",2
"2021-12-08","PETERBOROUGH COUNTY-CITY",2255,"3 Education",4
"2021-12-08","RENFREW COUNTY AND DISTRICT",2257,"3 Education",4
"2021-12-08","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",3
"2021-12-08","RENFREW COUNTY AND DISTRICT",2257,"5 Recreational",1
"2021-12-08","RENFREW COUNTY AND DISTRICT",2257,"6 Other/Unknown",1
"2021-12-08","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",2
"2021-12-08","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",3
"2021-12-08","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",26
"2021-12-08","SUDBURY AND DISTRICT",2261,"1 Congregate Care",1
"2021-12-08","SUDBURY AND DISTRICT",2261,"3 Education",5
"2021-12-08","SUDBURY AND DISTRICT",2261,"4 Workplace",3
"2021-12-08","SUDBURY AND DISTRICT",2261,"5 Recreational",4
"2021-12-08","SUDBURY AND DISTRICT",2261,"6 Other/Unknown",4
"2021-12-08","THUNDER BAY DISTRICT",2262,"2 Congregate Living",1
"2021-12-08","THUNDER BAY DISTRICT",2262,"3 Education",6
"2021-12-08","THUNDER BAY DISTRICT",2262,"4 Workplace",1
"2021-12-08","THUNDER BAY DISTRICT",2262,"5 Recreational",1
"2021-12-08","THUNDER BAY DISTRICT",2262,"6 Other/Unknown",2
"2021-12-08","TIMISKAMING",2263,"3 Education",5
"2021-12-08","TIMISKAMING",2263,"4 Workplace",1
"2021-12-08","TIMISKAMING",2263,"5 Recreational",1
"2021-12-08","TORONTO",3895,"1 Congregate Care",2
"2021-12-08","TORONTO",3895,"2 Congregate Living",5
"2021-12-08","TORONTO",3895,"3 Education",45
"2021-12-08","TORONTO",3895,"4 Workplace",7
"2021-12-08","TORONTO",3895,"5 Recreational",3
"2021-12-08","TORONTO",3895,"6 Other/Unknown",4
"2021-12-08","WATERLOO REGION",2265,"1 Congregate Care",1
"2021-12-08","WATERLOO REGION",2265,"3 Education",9
"2021-12-08","WATERLOO REGION",2265,"4 Workplace",4
"2021-12-08","WATERLOO REGION",2265,"5 Recreational",1
"2021-12-08","WATERLOO REGION",2265,"6 Other/Unknown",1
"2021-12-08","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",2
"2021-12-08","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",9
"2021-12-08","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",1
"2021-12-08","WINDSOR-ESSEX COUNTY",2268,"1 Congregate Care",2
"2021-12-08","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",3
"2021-12-08","WINDSOR-ESSEX COUNTY",2268,"3 Education",12
"2021-12-08","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",13
"2021-12-08","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2021-12-08","WINDSOR-ESSEX COUNTY",2268,"6 Other/Unknown",5
"2021-12-08","YORK REGION",2270,"1 Congregate Care",1
"2021-12-08","YORK REGION",2270,"3 Education",16
"2021-12-08","YORK REGION",2270,"4 Workplace",4
"2021-12-08","YORK REGION",2270,"5 Recreational",2
"2021-12-08","YORK REGION",2270,"6 Other/Unknown",1
"2021-12-09","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-12-09","ALGOMA DISTRICT",2226,"3 Education",10
"2021-12-09","ALGOMA DISTRICT",2226,"4 Workplace",5
"2021-12-09","ALGOMA DISTRICT",2226,"5 Recreational",2
"2021-12-09","ALGOMA DISTRICT",2226,"6 Other/Unknown",1
"2021-12-09","BRANT COUNTY",2227,"3 Education",8
"2021-12-09","BRANT COUNTY",2227,"4 Workplace",1
"2021-12-09","BRANT COUNTY",2227,"6 Other/Unknown",1
"2021-12-09","CHATHAM-KENT",2240,"3 Education",6
"2021-12-09","CHATHAM-KENT",2240,"4 Workplace",1
"2021-12-09","CHATHAM-KENT",2240,"6 Other/Unknown",2
"2021-12-09","CITY OF HAMILTON",2237,"2 Congregate Living",2
"2021-12-09","CITY OF HAMILTON",2237,"3 Education",8
"2021-12-09","CITY OF HAMILTON",2237,"4 Workplace",6
"2021-12-09","CITY OF OTTAWA",2251,"1 Congregate Care",2
"2021-12-09","CITY OF OTTAWA",2251,"3 Education",27
"2021-12-09","CITY OF OTTAWA",2251,"5 Recreational",2
"2021-12-09","CITY OF OTTAWA",2251,"6 Other/Unknown",2
"2021-12-09","DURHAM REGION",2230,"1 Congregate Care",1
"2021-12-09","DURHAM REGION",2230,"3 Education",11
"2021-12-09","DURHAM REGION",2230,"4 Workplace",5
"2021-12-09","EASTERN ONTARIO",2258,"4 Workplace",1
"2021-12-09","GREY BRUCE",2233,"3 Education",1
"2021-12-09","GREY BRUCE",2233,"5 Recreational",1
"2021-12-09","HALDIMAND-NORFOLK",2234,"3 Education",17
"2021-12-09","HALDIMAND-NORFOLK",2234,"4 Workplace",1
"2021-12-09","HALDIMAND-NORFOLK",2234,"5 Recreational",2
"2021-12-09","HALDIMAND-NORFOLK",2234,"6 Other/Unknown",6
"2021-12-09","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2021-12-09","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"3 Education",2
"2021-12-09","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"6 Other/Unknown",1
"2021-12-09","HALTON REGION",2236,"2 Congregate Living",1
"2021-12-09","HALTON REGION",2236,"3 Education",8
"2021-12-09","HALTON REGION",2236,"4 Workplace",1
"2021-12-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"2 Congregate Living",1
"2021-12-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",9
"2021-12-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",5
"2021-12-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"5 Recreational",5
"2021-12-09","HASTINGS & PRINCE EDWARD COUNTIES",2238,"6 Other/Unknown",2
"2021-12-09","HURON PERTH",5183,"3 Education",5
"2021-12-09","HURON PERTH",5183,"4 Workplace",1
"2021-12-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",2
"2021-12-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",4
"2021-12-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",11
"2021-12-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",5
"2021-12-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"5 Recreational",2
"2021-12-09","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"6 Other/Unknown",2
"2021-12-09","LAMBTON COUNTY",2242,"3 Education",3
"2021-12-09","LAMBTON COUNTY",2242,"4 Workplace",2
"2021-12-09","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",3
"2021-12-09","MIDDLESEX-LONDON",2244,"1 Congregate Care",1
"2021-12-09","MIDDLESEX-LONDON",2244,"3 Education",9
"2021-12-09","MIDDLESEX-LONDON",2244,"4 Workplace",2
"2021-12-09","MIDDLESEX-LONDON",2244,"5 Recreational",6
"2021-12-09","MIDDLESEX-LONDON",2244,"6 Other/Unknown",3
"2021-12-09","NIAGARA REGION",2246,"2 Congregate Living",2
"2021-12-09","NIAGARA REGION",2246,"3 Education",8
"2021-12-09","NIAGARA REGION",2246,"4 Workplace",2
"2021-12-09","NIAGARA REGION",2246,"5 Recreational",1
"2021-12-09","NIAGARA REGION",2246,"6 Other/Unknown",4
"2021-12-09","NORTH BAY PARRY SOUND DISTRICT",2247,"4 Workplace",1
"2021-12-09","NORTHWESTERN",2249,"6 Other/Unknown",2
"2021-12-09","OXFORD ELGIN-ST.THOMAS",4913,"1 Congregate Care",1
"2021-12-09","OXFORD ELGIN-ST.THOMAS",4913,"2 Congregate Living",2
"2021-12-09","OXFORD ELGIN-ST.THOMAS",4913,"3 Education",4
"2021-12-09","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",2
"2021-12-09","OXFORD ELGIN-ST.THOMAS",4913,"6 Other/Unknown",1
"2021-12-09","PEEL REGION",2253,"1 Congregate Care",2
"2021-12-09","PEEL REGION",2253,"3 Education",19
"2021-12-09","PEEL REGION",2253,"4 Workplace",5
"2021-12-09","PEEL REGION",2253,"5 Recreational",2
"2021-12-09","PEEL REGION",2253,"6 Other/Unknown",2
"2021-12-09","PETERBOROUGH COUNTY-CITY",2255,"3 Education",5
"2021-12-09","RENFREW COUNTY AND DISTRICT",2257,"3 Education",5
"2021-12-09","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",2
"2021-12-09","RENFREW COUNTY AND DISTRICT",2257,"5 Recreational",1
"2021-12-09","RENFREW COUNTY AND DISTRICT",2257,"6 Other/Unknown",1
"2021-12-09","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",2
"2021-12-09","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",4
"2021-12-09","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",27
"2021-12-09","SUDBURY AND DISTRICT",2261,"1 Congregate Care",1
"2021-12-09","SUDBURY AND DISTRICT",2261,"3 Education",3
"2021-12-09","SUDBURY AND DISTRICT",2261,"4 Workplace",3
"2021-12-09","SUDBURY AND DISTRICT",2261,"5 Recreational",2
"2021-12-09","SUDBURY AND DISTRICT",2261,"6 Other/Unknown",4
"2021-12-09","THUNDER BAY DISTRICT",2262,"2 Congregate Living",1
"2021-12-09","THUNDER BAY DISTRICT",2262,"3 Education",6
"2021-12-09","THUNDER BAY DISTRICT",2262,"4 Workplace",1
"2021-12-09","THUNDER BAY DISTRICT",2262,"5 Recreational",1
"2021-12-09","THUNDER BAY DISTRICT",2262,"6 Other/Unknown",2
"2021-12-09","TIMISKAMING",2263,"3 Education",6
"2021-12-09","TIMISKAMING",2263,"4 Workplace",1
"2021-12-09","TIMISKAMING",2263,"5 Recreational",1
"2021-12-09","TORONTO",3895,"1 Congregate Care",2
"2021-12-09","TORONTO",3895,"2 Congregate Living",5
"2021-12-09","TORONTO",3895,"3 Education",51
"2021-12-09","TORONTO",3895,"4 Workplace",11
"2021-12-09","TORONTO",3895,"5 Recreational",5
"2021-12-09","TORONTO",3895,"6 Other/Unknown",4
"2021-12-09","WATERLOO REGION",2265,"1 Congregate Care",1
"2021-12-09","WATERLOO REGION",2265,"3 Education",9
"2021-12-09","WATERLOO REGION",2265,"4 Workplace",4
"2021-12-09","WATERLOO REGION",2265,"5 Recreational",1
"2021-12-09","WATERLOO REGION",2265,"6 Other/Unknown",1
"2021-12-09","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",1
"2021-12-09","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",9
"2021-12-09","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",3
"2021-12-09","WINDSOR-ESSEX COUNTY",2268,"1 Congregate Care",2
"2021-12-09","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",3
"2021-12-09","WINDSOR-ESSEX COUNTY",2268,"3 Education",11
"2021-12-09","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",13
"2021-12-09","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2021-12-09","WINDSOR-ESSEX COUNTY",2268,"6 Other/Unknown",5
"2021-12-09","YORK REGION",2270,"1 Congregate Care",1
"2021-12-09","YORK REGION",2270,"3 Education",19
"2021-12-09","YORK REGION",2270,"4 Workplace",4
"2021-12-09","YORK REGION",2270,"5 Recreational",3
"2021-12-09","YORK REGION",2270,"6 Other/Unknown",1
"2021-12-10","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-12-10","ALGOMA DISTRICT",2226,"3 Education",11
"2021-12-10","ALGOMA DISTRICT",2226,"4 Workplace",7
"2021-12-10","ALGOMA DISTRICT",2226,"5 Recreational",2
"2021-12-10","BRANT COUNTY",2227,"3 Education",8
"2021-12-10","BRANT COUNTY",2227,"4 Workplace",1
"2021-12-10","BRANT COUNTY",2227,"5 Recreational",1
"2021-12-10","BRANT COUNTY",2227,"6 Other/Unknown",1
"2021-12-10","CHATHAM-KENT",2240,"3 Education",5
"2021-12-10","CHATHAM-KENT",2240,"4 Workplace",1
"2021-12-10","CHATHAM-KENT",2240,"6 Other/Unknown",2
"2021-12-10","CITY OF HAMILTON",2237,"2 Congregate Living",2
"2021-12-10","CITY OF HAMILTON",2237,"3 Education",8
"2021-12-10","CITY OF HAMILTON",2237,"4 Workplace",6
"2021-12-10","CITY OF OTTAWA",2251,"1 Congregate Care",1
"2021-12-10","CITY OF OTTAWA",2251,"3 Education",27
"2021-12-10","CITY OF OTTAWA",2251,"5 Recreational",2
"2021-12-10","CITY OF OTTAWA",2251,"6 Other/Unknown",2
"2021-12-10","DURHAM REGION",2230,"1 Congregate Care",1
"2021-12-10","DURHAM REGION",2230,"3 Education",10
"2021-12-10","DURHAM REGION",2230,"4 Workplace",5
"2021-12-10","EASTERN ONTARIO",2258,"4 Workplace",1
"2021-12-10","EASTERN ONTARIO",2258,"6 Other/Unknown",1
"2021-12-10","GREY BRUCE",2233,"3 Education",2
"2021-12-10","GREY BRUCE",2233,"5 Recreational",1
"2021-12-10","HALDIMAND-NORFOLK",2234,"1 Congregate Care",1
"2021-12-10","HALDIMAND-NORFOLK",2234,"3 Education",16
"2021-12-10","HALDIMAND-NORFOLK",2234,"4 Workplace",3
"2021-12-10","HALDIMAND-NORFOLK",2234,"5 Recreational",2
"2021-12-10","HALDIMAND-NORFOLK",2234,"6 Other/Unknown",7
"2021-12-10","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2021-12-10","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"3 Education",3
"2021-12-10","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"6 Other/Unknown",1
"2021-12-10","HALTON REGION",2236,"2 Congregate Living",1
"2021-12-10","HALTON REGION",2236,"3 Education",8
"2021-12-10","HALTON REGION",2236,"4 Workplace",1
"2021-12-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"2 Congregate Living",1
"2021-12-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",10
"2021-12-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",6
"2021-12-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"5 Recreational",5
"2021-12-10","HASTINGS & PRINCE EDWARD COUNTIES",2238,"6 Other/Unknown",2
"2021-12-10","HURON PERTH",5183,"3 Education",5
"2021-12-10","HURON PERTH",5183,"4 Workplace",2
"2021-12-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",2
"2021-12-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",5
"2021-12-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",11
"2021-12-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",5
"2021-12-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"5 Recreational",2
"2021-12-10","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"6 Other/Unknown",2
"2021-12-10","LAMBTON COUNTY",2242,"3 Education",3
"2021-12-10","LAMBTON COUNTY",2242,"4 Workplace",2
"2021-12-10","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",3
"2021-12-10","MIDDLESEX-LONDON",2244,"3 Education",10
"2021-12-10","MIDDLESEX-LONDON",2244,"4 Workplace",3
"2021-12-10","MIDDLESEX-LONDON",2244,"5 Recreational",6
"2021-12-10","MIDDLESEX-LONDON",2244,"6 Other/Unknown",3
"2021-12-10","NIAGARA REGION",2246,"1 Congregate Care",1
"2021-12-10","NIAGARA REGION",2246,"2 Congregate Living",2
"2021-12-10","NIAGARA REGION",2246,"3 Education",6
"2021-12-10","NIAGARA REGION",2246,"4 Workplace",2
"2021-12-10","NIAGARA REGION",2246,"5 Recreational",2
"2021-12-10","NIAGARA REGION",2246,"6 Other/Unknown",3
"2021-12-10","NORTH BAY PARRY SOUND DISTRICT",2247,"4 Workplace",1
"2021-12-10","NORTH BAY PARRY SOUND DISTRICT",2247,"6 Other/Unknown",1
"2021-12-10","NORTHWESTERN",2249,"6 Other/Unknown",2
"2021-12-10","OXFORD ELGIN-ST.THOMAS",4913,"1 Congregate Care",1
"2021-12-10","OXFORD ELGIN-ST.THOMAS",4913,"2 Congregate Living",2
"2021-12-10","OXFORD ELGIN-ST.THOMAS",4913,"3 Education",4
"2021-12-10","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",3
"2021-12-10","OXFORD ELGIN-ST.THOMAS",4913,"6 Other/Unknown",2
"2021-12-10","PEEL REGION",2253,"1 Congregate Care",2
"2021-12-10","PEEL REGION",2253,"3 Education",18
"2021-12-10","PEEL REGION",2253,"4 Workplace",7
"2021-12-10","PEEL REGION",2253,"5 Recreational",2
"2021-12-10","PEEL REGION",2253,"6 Other/Unknown",2
"2021-12-10","PETERBOROUGH COUNTY-CITY",2255,"3 Education",5
"2021-12-10","RENFREW COUNTY AND DISTRICT",2257,"3 Education",5
"2021-12-10","RENFREW COUNTY AND DISTRICT",2257,"4 Workplace",2
"2021-12-10","RENFREW COUNTY AND DISTRICT",2257,"5 Recreational",1
"2021-12-10","RENFREW COUNTY AND DISTRICT",2257,"6 Other/Unknown",1
"2021-12-10","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",2
"2021-12-10","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",4
"2021-12-10","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",28
"2021-12-10","SUDBURY AND DISTRICT",2261,"1 Congregate Care",1
"2021-12-10","SUDBURY AND DISTRICT",2261,"3 Education",4
"2021-12-10","SUDBURY AND DISTRICT",2261,"4 Workplace",3
"2021-12-10","SUDBURY AND DISTRICT",2261,"5 Recreational",2
"2021-12-10","SUDBURY AND DISTRICT",2261,"6 Other/Unknown",4
"2021-12-10","THUNDER BAY DISTRICT",2262,"2 Congregate Living",1
"2021-12-10","THUNDER BAY DISTRICT",2262,"3 Education",6
"2021-12-10","THUNDER BAY DISTRICT",2262,"4 Workplace",1
"2021-12-10","THUNDER BAY DISTRICT",2262,"5 Recreational",1
"2021-12-10","THUNDER BAY DISTRICT",2262,"6 Other/Unknown",2
"2021-12-10","TIMISKAMING",2263,"3 Education",5
"2021-12-10","TIMISKAMING",2263,"4 Workplace",1
"2021-12-10","TIMISKAMING",2263,"5 Recreational",1
"2021-12-10","TORONTO",3895,"1 Congregate Care",3
"2021-12-10","TORONTO",3895,"2 Congregate Living",5
"2021-12-10","TORONTO",3895,"3 Education",54
"2021-12-10","TORONTO",3895,"4 Workplace",10
"2021-12-10","TORONTO",3895,"5 Recreational",5
"2021-12-10","TORONTO",3895,"6 Other/Unknown",5
"2021-12-10","WATERLOO REGION",2265,"1 Congregate Care",1
"2021-12-10","WATERLOO REGION",2265,"3 Education",9
"2021-12-10","WATERLOO REGION",2265,"4 Workplace",4
"2021-12-10","WATERLOO REGION",2265,"5 Recreational",1
"2021-12-10","WATERLOO REGION",2265,"6 Other/Unknown",1
"2021-12-10","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",2
"2021-12-10","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",11
"2021-12-10","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",4
"2021-12-10","WINDSOR-ESSEX COUNTY",2268,"1 Congregate Care",2
"2021-12-10","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",3
"2021-12-10","WINDSOR-ESSEX COUNTY",2268,"3 Education",11
"2021-12-10","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",13
"2021-12-10","WINDSOR-ESSEX COUNTY",2268,"5 Recreational",1
"2021-12-10","WINDSOR-ESSEX COUNTY",2268,"6 Other/Unknown",4
"2021-12-10","YORK REGION",2270,"1 Congregate Care",1
"2021-12-10","YORK REGION",2270,"2 Congregate Living",1
"2021-12-10","YORK REGION",2270,"3 Education",20
"2021-12-10","YORK REGION",2270,"4 Workplace",3
"2021-12-10","YORK REGION",2270,"5 Recreational",3
"2021-12-10","YORK REGION",2270,"6 Other/Unknown",1
"2021-12-11","ALGOMA DISTRICT",2226,"3 Education",11
"2021-12-11","ALGOMA DISTRICT",2226,"4 Workplace",6
"2021-12-11","ALGOMA DISTRICT",2226,"5 Recreational",1
"2021-12-11","BRANT COUNTY",2227,"3 Education",6
"2021-12-11","BRANT COUNTY",2227,"4 Workplace",1
"2021-12-11","BRANT COUNTY",2227,"5 Recreational",1
"2021-12-11","BRANT COUNTY",2227,"6 Other/Unknown",1
"2021-12-11","CHATHAM-KENT",2240,"3 Education",5
"2021-12-11","CHATHAM-KENT",2240,"4 Workplace",1
"2021-12-11","CHATHAM-KENT",2240,"6 Other/Unknown",2
"2021-12-11","CITY OF HAMILTON",2237,"2 Congregate Living",2
"2021-12-11","CITY OF HAMILTON",2237,"3 Education",7
"2021-12-11","CITY OF HAMILTON",2237,"4 Workplace",6
"2021-12-11","CITY OF OTTAWA",2251,"1 Congregate Care",1
"2021-12-11","CITY OF OTTAWA",2251,"3 Education",29
"2021-12-11","CITY OF OTTAWA",2251,"4 Workplace",1
"2021-12-11","CITY OF OTTAWA",2251,"5 Recreational",2
"2021-12-11","CITY OF OTTAWA",2251,"6 Other/Unknown",1
"2021-12-11","DURHAM REGION",2230,"1 Congregate Care",1
"2021-12-11","DURHAM REGION",2230,"3 Education",10
"2021-12-11","DURHAM REGION",2230,"4 Workplace",5
"2021-12-11","DURHAM REGION",2230,"5 Recreational",2
"2021-12-11","EASTERN ONTARIO",2258,"3 Education",1
"2021-12-11","EASTERN ONTARIO",2258,"4 Workplace",1
"2021-12-11","EASTERN ONTARIO",2258,"6 Other/Unknown",1
"2021-12-11","GREY BRUCE",2233,"3 Education",2
"2021-12-11","GREY BRUCE",2233,"5 Recreational",1
"2021-12-11","HALDIMAND-NORFOLK",2234,"1 Congregate Care",1
"2021-12-11","HALDIMAND-NORFOLK",2234,"3 Education",16
"2021-12-11","HALDIMAND-NORFOLK",2234,"4 Workplace",3
"2021-12-11","HALDIMAND-NORFOLK",2234,"5 Recreational",2
"2021-12-11","HALDIMAND-NORFOLK",2234,"6 Other/Unknown",7
"2021-12-11","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2021-12-11","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"3 Education",3
"2021-12-11","HALTON REGION",2236,"2 Congregate Living",1
"2021-12-11","HALTON REGION",2236,"3 Education",9
"2021-12-11","HALTON REGION",2236,"4 Workplace",1
"2021-12-11","HASTINGS & PRINCE EDWARD COUNTIES",2238,"2 Congregate Living",1
"2021-12-11","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",10
"2021-12-11","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",7
"2021-12-11","HASTINGS & PRINCE EDWARD COUNTIES",2238,"5 Recreational",5
"2021-12-11","HASTINGS & PRINCE EDWARD COUNTIES",2238,"6 Other/Unknown",2
"2021-12-11","HURON PERTH",5183,"3 Education",5
"2021-12-11","HURON PERTH",5183,"4 Workplace",2
"2021-12-11","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",3
"2021-12-11","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",8
"2021-12-11","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",14
"2021-12-11","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",5
"2021-12-11","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"5 Recreational",5
"2021-12-11","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"6 Other/Unknown",2
"2021-12-11","LAMBTON COUNTY",2242,"3 Education",2
"2021-12-11","LAMBTON COUNTY",2242,"4 Workplace",1
"2021-12-11","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",3
"2021-12-11","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"5 Recreational",1
"2021-12-11","MIDDLESEX-LONDON",2244,"3 Education",13
"2021-12-11","MIDDLESEX-LONDON",2244,"4 Workplace",3
"2021-12-11","MIDDLESEX-LONDON",2244,"5 Recreational",7
"2021-12-11","MIDDLESEX-LONDON",2244,"6 Other/Unknown",3
